stage_id,,S1
2260,78.25922995,39.12961498
2261,79.33588318,39.66794159
2262,83.35714495,41.67857248
2263,81.6979738,40.8489869
2264,76.63792396,38.31896198
2265,74.55289516,37.27644758
2266,62.84036914,31.42018457
2267,73.83042257,36.91521129
2268,67.97744653,33.98872327
2269,48.44324738,24.22162369
2270,50.10365649,25.05182825
2271,48.49808664,24.24904332
2272,55.04682459,27.5234123
2273,41.62134996,20.81067498
2274,38.05813257,19.02906629
2275,33.03424876,16.51712438
2276,42.52607812,21.26303906
2277,46.52599715,23.26299858
2278,45.03122377,22.51561189
2279,45.30753752,22.65376876
2280,63.21211663,31.60605832
2281,64.56521818,32.28260909
2282,62.19647273,31.09823637
2283,65.4455459,32.72277295
2284,71.23451444,35.61725722
2285,71.3015181,35.65075905
2286,71.44489733,35.72244867
2287,83.86719786,41.93359893
2288,82.86321064,41.43160532
2289,82.42982625,41.21491313
2290,76.49100199,38.245501
2291,71.21703555,35.60851778
2292,69.75698391,34.87849196
2293,57.70042334,28.85021167
2294,54.80814719,27.4040736
2295,55.36871402,27.68435701
2296,52.54552804,26.27276402
2297,42.19907704,21.09953852
2298,38.63980143,19.31990072
2299,40.99321703,20.49660852
2300,40.19943406,20.09971703
2301,47.28476244,23.64238122
2302,38.3120912,19.1560456
2303,48.35541653,24.17770827
2304,55.90236383,27.95118192
2305,55.59703802,27.79851901
2306,60.82161675,30.41080838
2307,69.23098945,34.61549473
2308,61.37460347,30.68730174
2309,90.86106037,45.43053019
2310,78.24333793,39.12166897
2311,73.18194103,36.59097052
2312,82.42478628,41.21239314
2313,81.96819015,40.98409508
2314,62.97617853,31.48808927
2315,76.09844328,38.04922164
2316,61.71964344,30.85982172
2317,54.36986938,27.18493469
2318,53.44149343,26.72074672
2319,51.12701076,25.56350538
2320,47.52149737,23.76074869
2321,46.45164761,23.22582381
2322,38.39515498,19.19757749
2323,43.03989172,21.51994586
2324,45.6708611,22.83543055
2325,38.01591942,19.00795971
2326,49.16513367,24.58256684
2327,43.68119758,21.84059879
2328,51.08739756,25.54369878
2329,56.95515925,28.47757963
2330,72.49373922,36.24686961
2331,68.30645331,34.15322666
2332,79.04824965,39.52412483
2333,74.89276668,37.44638334
2334,75.208089,37.6040445
2335,87.99872263,43.99936132
2336,77.32313547,38.66156774
2337,64.16726183,32.08363092
2338,70.86630474,35.43315237
2339,68.12653414,34.06326707
2340,65.81549088,32.90774544
2341,62.64072309,31.32036155
2342,55.85527505,27.92763753
2343,51.72972249,25.86486125
2344,43.04214915,21.52107458
2345,33.1851493,16.59257465
2346,47.81635615,23.90817808
2347,43.31310714,21.65655357
2348,41.79453874,20.89726937
2349,35.24537758,17.62268879
2350,44.4151081,22.20755405
2351,52.8512526,26.4256263
2352,65.59809167,32.79904584
2353,63.81730029,31.90865015
2354,60.1236756,30.0618378
2355,64.58879962,32.29439981
2356,59.56780094,29.78390047
2357,72.62248802,36.31124401
2358,78.9772175,39.48860875
2359,79.56706885,39.78353443
2360,78.04917123,39.02458562
2361,79.71665954,39.85832977
2362,75.15955492,37.57977746
2363,71.05099795,35.52549898
2364,69.64386038,34.82193019
2365,65.01847334,32.50923667
2366,57.04072474,28.52036237
2367,54.09648021,27.04824011
2368,36.5046185,18.25230925
2369,40.97434358,20.48717179
2370,48.52087337,24.26043669
2371,47.83340708,23.91670354
2372,32.04553632,16.02276816
2373,48.36315511,24.18157756
2374,49.62224666,24.81112333
2375,46.62631076,23.31315538
2376,55.69019895,27.84509948
2377,56.91567296,28.45783648
2378,68.59337153,34.29668577
2379,69.21028519,34.6051426
2380,78.58340708,39.29170354
2381,73.63422743,36.81711372
2382,73.89849977,36.94924989
2383,75.78455188,37.89227594
2384,63.61708929,31.80854465
2385,69.56998541,34.78499271
2386,74.00049762,37.00024881
2387,70.30520613,35.15260307
2388,65.0487749,32.52438745
2389,63.49728574,31.74864287
2390,54.05318302,27.02659151
2391,50.58863537,25.29431769
2392,53.83735093,26.91867547
2393,44.82735268,22.41367634
2394,41.6082587,20.80412935
2395,46.34403213,23.17201607
2396,37.6943493,18.84717465
2397,42.89260342,21.44630171
2398,53.88174394,26.94087197
2399,55.95836263,27.97918132
2400,58.69000801,29.34500401
2401,65.12289387,32.56144694
2402,68.19665252,34.09832626
2403,75.59227591,37.79613796
2404,79.49676788,39.74838394
2405,74.94942243,37.47471122
2406,81.6874052,40.8437026
2407,72.81529758,36.40764879
2408,81.60262175,40.80131088
2409,72.24076204,36.12038102
2410,73.63931716,36.81965858
2411,68.07135789,34.03567895
2412,69.32676196,34.66338098
2413,54.46108681,27.23054341
2414,70.06492828,35.03246414
2415,44.36875242,22.18437621
2416,44.84856135,22.42428068
2417,39.852445,19.9262225
2418,37.71987121,18.85993561
2419,44.60955203,22.30477602
2420,44.52751845,22.26375923
2421,41.8227159,20.91135795
2422,52.49514052,26.24757026
2423,48.91029412,24.45514706
2424,56.25722425,28.12861213
2425,64.23319088,32.11659544
2426,55.85855064,27.92927532
2427,68.0131933,34.00659665
2428,76.82630578,38.41315289
2429,74.28021266,37.14010633
2430,76.8495703,38.42478515
2431,81.90555906,40.95277953
2432,78.07425009,39.03712505
2433,80.87490931,40.43745466
2434,79.18992203,39.59496102
2435,65.96003941,32.98001971
2436,67.55497708,33.77748854
2437,63.24715989,31.62357995
2438,48.463659,24.2318295
2439,47.12586459,23.5629323
2440,35.55119619,17.7755981
2441,46.4231713,23.21158565
2442,39.01788182,19.50894091
2443,34.97511625,17.48755813
2444,33.0096875,16.50484375
2445,40.05389456,20.02694728
2446,52.16856525,26.08428263
2447,57.11305658,28.55652829
2448,55.15439984,27.57719992
2449,57.35040568,28.67520284
2450,68.888157,34.4440785
2451,75.67379043,37.83689522
2452,75.37719947,37.68859974
2453,68.23768648,34.11884324
2454,82.23338835,41.11669418
2455,79.28022462,39.64011231
2456,81.59037853,40.79518927
2457,75.76969282,37.88484641
2458,72.09690456,36.04845228
2459,69.10021444,34.55010722
2460,68.75014548,34.37507274
2461,64.03722387,32.01861194
2462,50.74602554,25.37301277
2463,49.10058276,24.55029138
2464,57.38452433,28.69226217
2465,37.56056761,18.78028381
2466,33.44268879,16.7213444
2467,35.02205776,17.51102888
2468,44.74908254,22.37454127
2469,45.52455908,22.76227954
2470,50.45899735,25.22949868
2471,41.08096218,20.54048109
2472,53.99616813,26.99808407
2473,56.76555257,28.38277629
2474,66.73365594,33.36682797
2475,68.35830143,34.17915072
2476,72.8169959,36.40849795
2477,75.83154999,37.915775
2478,86.33614591,43.16807296
2479,75.01015427,37.50507714
2480,77.34490572,38.67245286
2481,72.11006444,36.05503222
2482,68.15241915,34.07620958
2483,72.97556143,36.48778072
2484,70.3500716,35.1750358
2485,62.09699974,31.04849987
2486,59.10491496,29.55245748
2487,47.2748925,23.63744625
2488,45.37145172,22.68572586
2489,46.92799522,23.46399761
2490,29.18865145,14.59432573
2491,41.51994502,20.75997251
2492,28.26069096,14.13034548
2493,39.709026,19.854513
2494,52.89502916,26.44751458
2495,38.68585187,19.34292594
2496,65.27493316,32.63746658
2497,59.49124034,29.74562017
2498,57.32450437,28.66225219
2499,63.79087965,31.89543983
2500,78.71112681,39.35556341
2501,73.73369409,36.86684705
2502,76.86245331,38.43122666
2503,84.19443174,42.09721587
2504,74.62131727,37.31065864
2505,81.18398703,40.59199352
2506,79.89554955,39.94777478
2507,70.07602111,35.03801056
2508,63.00343457,31.50171729
2509,51.85814802,25.92907401
2510,56.53992691,28.26996346
2511,55.01641648,27.50820824
2512,40.24759495,20.12379748
2513,45.54314047,22.77157024
2514,39.95298393,19.97649197
2515,36.80660958,18.40330479
2516,44.53749354,22.26874677
2517,40.81006002,20.40503001
2518,42.42679036,21.21339518
2519,47.50545996,23.75272998
2520,60.89126231,30.44563116
2521,59.96045525,29.98022763
2522,80.46736191,40.23368096
2523,66.90265275,33.45132638
2524,77.30694128,38.65347064
2525,74.41383895,37.20691948
2526,85.04847878,42.52423939
2527,79.05984758,39.52992379
2528,86.09333916,43.04666958
2529,78.26871847,39.13435924
2530,73.29030295,36.64515148
2531,67.98162674,33.99081337
2532,62.00264935,31.00132468
2533,66.05117684,33.02558842
2534,49.57350715,24.78675358
2535,54.68265763,27.34132882
2536,43.28533705,21.64266853
2537,41.62625877,20.81312939
2538,35.20025172,17.60012586
2539,29.8782073,14.93910365
2540,34.93115754,17.46557877
2541,42.03226048,21.01613024
2542,52.81764739,26.4088237
2543,44.89476043,22.44738022
2544,55.86001072,27.93000536
2545,56.52526428,28.26263214
2546,62.48257865,31.24128933
2547,62.26835005,31.13417503
2548,75.66367382,37.83183691
2549,72.24449433,36.12224717
2550,75.11114533,37.55557267
2551,83.91238833,41.95619417
2552,73.07395541,36.53697771
2553,73.4628588,36.7314294
2554,77.37440062,38.68720031
2555,60.58033725,30.29016863
2556,61.36260638,30.68130319
2557,57.97432372,28.98716186
2558,51.61234454,25.80617227
2559,57.24355207,28.62177604
2560,51.00755533,25.50377767
2561,33.60250201,16.80125101
2562,45.88675674,22.94337837
2563,44.12721227,22.06360614
2564,36.09424732,18.04712366
2565,45.7661327,22.88306635
2566,41.65678497,20.82839249
2567,42.32767777,21.16383889
2568,55.15946217,27.57973109
2569,66.67804523,33.33902262
2570,74.71707501,37.35853751
2571,72.29558362,36.14779181
2572,81.13108275,40.56554138
2573,71.22709718,35.61354859
2574,79.06623032,39.53311516
2575,74.31245379,37.1562269
2576,76.93521212,38.46760606
2577,76.28493205,38.14246603
2578,76.15817761,38.07908881
2579,64.92922658,32.46461329
2580,68.93516394,34.46758197
2581,59.19560408,29.59780204
2582,55.09691313,27.54845657
2583,48.42496141,24.21248071
2584,53.27257939,26.6362897
2585,37.69388472,18.84694236
2586,40.09544771,20.04772386
2587,42.7322528,21.3661264
2588,41.01528223,20.50764112
2589,43.22851229,21.61425615
2590,51.39016487,25.69508244
2591,55.53228008,27.76614004
2592,51.94583379,25.9729169
2593,59.45435543,29.72717772
2594,62.27900112,31.13950056
2595,70.98588566,35.49294283
2596,83.67536009,41.83768005
2597,78.66712321,39.33356161
2598,80.36070742,40.18035371
2599,76.52351756,38.26175878
2600,71.74118418,35.87059209
2601,75.73245227,37.86622614
2602,70.89276485,35.44638243
2603,74.46553553,37.23276777
2604,60.3983741,30.19918705
2605,59.30426977,29.65213489
2606,47.01885452,23.50942726
2607,56.90912114,28.45456057
2608,46.17894711,23.08947356
2609,56.29709682,28.14854841
2610,40.17649242,20.08824621
2611,42.64092234,21.32046117
2612,39.93662056,19.96831028
2613,39.9212722,19.9606361
2614,50.31000705,25.15500353
2615,46.33865687,23.16932844
2616,59.31383019,29.6569151
2617,56.77921232,28.38960616
2618,66.43852244,33.21926122
2619,66.83447111,33.41723556
2620,83.28612216,41.64306108
2621,79.54370579,39.7718529
2622,73.1217417,36.56087085
2623,78.70988406,39.35494203
2624,69.82523461,34.91261731
2625,68.5927912,34.2963956
2626,70.82716962,35.41358481
2627,65.68054803,32.84027402
2628,73.88232413,36.94116207
2629,59.72878946,29.86439473
2630,52.51908642,26.25954321
2631,54.87247852,27.43623926
2632,36.67766114,18.33883057
2633,48.61676188,24.30838094
2634,37.77987883,18.88993942
2635,43.15829388,21.57914694
2636,37.75911488,18.87955744
2637,44.8692345,22.43461725
2638,52.21581314,26.10790657
2639,44.77100033,22.38550017
2640,62.51059677,31.25529839
2641,51.74047738,25.87023869
2642,62.89109588,31.44554794
2643,59.00661505,29.50330753
2644,77.67077738,38.83538869
2645,77.15314048,38.57657024
2646,82.0376382,41.0188191
2647,83.19503256,41.59751628
2648,73.79017054,36.89508527
2649,69.00498256,34.50249128
2650,74.17286582,37.08643291
2651,70.42547555,35.21273778
2652,66.09062911,33.04531456
2653,52.53073281,26.26536641
2654,59.35890596,29.67945298
2655,49.37852443,24.68926222
2656,51.98219421,25.99109711
2657,54.78666349,27.39333175
2658,45.47118761,22.73559381
2659,41.18051064,20.59025532
2660,41.05683868,20.52841934
2661,43.11191785,21.55595893
2662,43.39482362,21.69741181
2663,47.58708555,23.79354278
2664,60.32769806,30.16384903
2665,67.7863345,33.89316725
2666,58.86816912,29.43408456
2667,73.88253312,36.94126656
2668,73.43630855,36.71815428
2669,78.48500014,39.24250007
2670,84.66034027,42.33017014
2671,76.00522661,38.00261331
2672,76.40459752,38.20229876
2673,71.97601061,35.98800531
2674,74.54073467,37.27036734
2675,69.24393567,34.62196784
2676,62.20432161,31.10216081
2677,59.02408169,29.51204085
2678,44.12617196,22.06308598
2679,57.95083126,28.97541563
2680,44.35762798,22.17881399
2681,48.51186442,24.25593221
2682,43.53324048,21.76662024
2683,45.80863819,22.9043191
2684,40.89300862,20.44650431
2685,41.87032062,20.93516031
2686,50.70297206,25.35148603
2687,51.54510662,25.77255331
2688,53.15786198,26.57893099
2689,66.90313364,33.45156682
2690,65.48031122,32.74015561
2691,65.8579396,32.9289698
2692,74.38979481,37.19489741
2693,80.47090134,40.23545067
2694,69.08754179,34.5437709
2695,79.72786634,39.86393317
2696,84.53061592,42.26530796
2697,70.9503229,35.47516145
2698,72.04527369,36.02263685
2699,74.72826166,37.36413083
2700,57.84216289,28.92108145
2701,61.4995523,30.74977615
2702,49.44690584,24.72345292
2703,52.9322312,26.4661156
2704,43.94303632,21.97151816
2705,42.1813804,21.0906902
2706,42.54018822,21.27009411
2707,40.66685934,20.33342967
2708,44.07756596,22.03878298
2709,30.73147175,15.36573588
2710,37.88533134,18.94266567
2711,44.8991392,22.4495696
2712,54.81478318,27.40739159
2713,54.01112581,27.00556291
2714,54.41513635,27.20756818
2715,70.99084855,35.49542428
2716,72.65728003,36.32864002
2717,71.56363358,35.78181679
2718,72.14955935,36.07477968
2719,83.42644399,41.713222
2720,78.22398741,39.11199371
2721,79.07681265,39.53840633
2722,68.20574868,34.10287434
2723,63.33624618,31.66812309
2724,68.9312255,34.46561275
2725,66.5211324,33.2605662
2726,57.17630479,28.5881524
2727,43.55069872,21.77534936
2728,38.8603587,19.43017935
2729,41.92993886,20.96496943
2730,41.14172863,20.57086432
2731,40.46432291,20.23216146
2732,38.1936144,19.0968072
2733,45.99468747,22.99734374
2734,50.58520732,25.29260366
2735,42.42010641,21.21005321
2736,62.09117771,31.04558886
2737,60.69199397,30.34599699
2738,65.60580708,32.80290354
2739,70.95140513,35.47570257
2740,76.07149026,38.03574513
2741,67.35048704,33.67524352
2742,75.97838022,37.98919011
2743,76.99616283,38.49808142
2744,77.08410795,38.54205398
2745,78.51553952,39.25776976
2746,67.71624484,33.85812242
2747,68.38079923,34.19039962
2748,65.82132503,32.91066252
2749,61.20214205,30.60107103
2750,60.15316159,30.0765808
2751,49.07409368,24.53704684
2752,54.53864465,27.26932233
2753,34.22042015,17.11021008
2754,36.71738214,18.35869107
2755,38.54565827,19.27282914
2756,41.51168868,20.75584434
2757,44.69969417,22.34984709
2758,39.62400821,19.81200411
2759,44.0165357,22.00826785
2760,56.16975778,28.08487889
2761,60.1184334,30.0592167
2762,58.33874897,29.16937449
2763,64.77781485,32.38890743
2764,67.92516508,33.96258254
2765,71.83772414,35.91886207
2766,80.38373472,40.19186736
2767,82.85623542,41.42811771
2768,83.01622222,41.50811111
2769,70.6724067,35.33620335
2770,84.03177573,42.01588787
2771,67.30165243,33.65082622
2772,75.57193909,37.78596955
2773,56.40200708,28.20100354
2774,50.60924849,25.30462425
2775,51.76883484,25.88441742
2776,42.95360199,21.476801
2777,43.22703526,21.61351763
2778,49.33865953,24.66932977
2779,36.28915697,18.14457849
2780,40.165284,20.082642
2781,40.89860195,20.44930098
2782,38.37654087,19.18827044
2783,50.40025395,25.20012698
2784,47.53986928,23.76993464
2785,53.84662888,26.92331444
2786,70.75331737,35.37665869
2787,63.2486528,31.6243264
2788,71.66231765,35.83115883
2789,80.87454718,40.43727359
2790,81.9099279,40.95496395
2791,76.74407783,38.37203892
2792,71.01932594,35.50966297
2793,75.3976764,37.6988382
2794,73.25050342,36.62525171
2795,72.84215598,36.42107799
2796,68.88041408,34.44020704
2797,57.69480763,28.84740382
2798,49.32634527,24.66317264
2799,54.75092811,27.37546406
2800,34.28556596,17.14278298
2801,39.58524463,19.79262232
2802,45.03668207,22.51834104
2803,45.68547912,22.84273956
2804,37.11586705,18.55793353
2805,44.0474663,22.02373315
2806,41.14641008,20.57320504
2807,46.00523143,23.00261572
2808,54.96713067,27.48356534
2809,63.45115605,31.72557803
2810,66.02086862,33.01043431
2811,67.72526064,33.86263032
2812,74.36249906,37.18124953
2813,72.09676159,36.0483808
2814,79.38217442,39.69108721
2815,79.85716745,39.92858373
2816,76.87363079,38.4368154
2817,79.19214729,39.59607365
2818,73.29265953,36.64632977
2819,69.96219613,34.98109807
2820,68.91640931,34.45820466
2821,53.9037876,26.9518938
2822,54.90041434,27.45020717
2823,48.32000082,24.16000041
2824,43.9256487,21.96282435
2825,45.70904065,22.85452033
2826,39.76621367,19.88310684
2827,32.8185129,16.40925645
2828,52.36046846,26.18023423
2829,51.46766231,25.73383116
2830,46.71175793,23.35587897
2831,50.06146455,25.03073228
2832,52.04099896,26.02049948
2833,49.75217632,24.87608816
2834,73.6971429,36.84857145
2835,62.66711186,31.33355593
2836,72.20619291,36.10309646
2837,72.18048307,36.09024154
2838,77.7191365,38.85956825
2839,76.97580179,38.4879009
2840,74.04152019,37.0207601
2841,80.826763,40.4133815
2842,76.97986153,38.48993077
2843,73.62049143,36.81024572
2844,64.1561994,32.0780997
2845,65.7551641,32.87758205
2846,50.32056221,25.16028111
2847,49.98470822,24.99235411
2848,43.24572341,21.62286171
2849,39.512583,19.7562915
2850,49.91876962,24.95938481
2851,35.16411842,17.58205921
2852,39.37652416,19.68826208
2853,47.13673073,23.56836537
2854,48.9887159,24.49435795
2855,53.06418063,26.53209032
2856,56.1514744,28.0757372
2857,55.01629109,27.50814555
2858,66.0372199,33.01860995
2859,65.17695594,32.58847797
2860,64.31868897,32.15934449
2861,73.83507542,36.91753771
2862,76.89331071,38.44665536
2863,77.28045706,38.64022853
2864,83.6363198,41.8181599
2865,68.51603884,34.25801942
2866,69.136385,34.5681925
2867,60.71783487,30.35891744
2868,59.94741936,29.97370968
2869,51.72626819,25.8631341
2870,50.68196209,25.34098105
2871,54.97676643,27.48838322
2872,47.91288541,23.95644271
2873,43.66140282,21.83070141
2874,34.51826133,17.25913067
2875,36.53049437,18.26524719
2876,38.99390094,19.49695047
2877,49.64450834,24.82225417
2878,44.15616003,22.07808002
2879,44.45788596,22.22894298
2880,48.79472611,24.39736306
2881,62.16388349,31.08194175
2882,68.60797184,34.30398592
2883,71.10170089,35.55085045
2884,71.91097301,35.95548651
2885,83.95028749,41.97514375
2886,75.35261972,37.67630986
2887,73.92439906,36.96219953
2888,63.84098703,31.92049352
2889,72.82373369,36.41186685
2890,75.48349436,37.74174718
2891,74.87730395,37.43865198
2892,64.3049817,32.15249085
2893,60.28286694,30.14143347
2894,54.13763549,27.06881775
2895,49.25075197,24.62537599
2896,51.11065399,25.555327
2897,42.09890544,21.04945272
2898,28.37582167,14.18791084
2899,44.68349488,22.34174744
2900,32.98759705,16.49379853
2901,37.97521941,18.98760971
2902,41.67466225,20.83733113
2903,43.55803438,21.77901719
2904,48.49446518,24.24723259
2905,57.06837161,28.53418581
2906,66.55830544,33.27915272
2907,79.08776243,39.54388122
2908,73.60734713,36.80367357
2909,73.08671237,36.54335619
2910,68.58163489,34.29081745
2911,90.96277876,45.48138938
2912,78.95760321,39.47880161
2913,79.30181909,39.65090955
2914,70.29614908,35.14807454
2915,70.29977781,35.14988891
2916,64.26557116,32.13278558
2917,57.62221607,28.81110804
2918,52.18361465,26.09180733
2919,47.02337942,23.51168971
2920,49.42285074,24.71142537
2921,46.53505982,23.26752991
2922,35.59570436,17.79785218
2923,40.6077121,20.30385605
2924,34.11912141,17.05956071
2925,38.34179728,19.17089864
2926,42.67801226,21.33900613
2927,45.07694157,22.53847079
2928,43.17538969,21.58769485
2929,51.7675772,25.8837886
2930,59.53223666,29.76611833
2931,67.98043223,33.99021612
2932,85.58737739,42.7936887
2933,69.66804798,34.83402399
2934,74.1664574,37.0832287
2935,79.40679126,39.70339563
2936,75.87681547,37.93840774
2937,78.47866412,39.23933206
2938,70.85631404,35.42815702
2939,65.28261724,32.64130862
2940,58.43504843,29.21752422
2941,59.90198248,29.95099124
2942,52.0830668,26.0415334
2943,52.11223653,26.05611827
2944,43.80278405,21.90139203
2945,35.5694481,17.78472405
2946,35.86022485,17.93011243
2947,43.06184195,21.53092098
2948,35.52718838,17.76359419
2949,43.28773612,21.64386806
2950,55.71647953,27.85823977
2951,51.43382687,25.71691344
2952,53.83604747,26.91802374
2953,65.61035946,32.80517973
2954,59.95455893,29.97727947
2955,73.83990686,36.91995343
2956,64.52799401,32.26399701
2957,69.20376775,34.60188388
2958,83.29785553,41.64892777
2959,68.04757673,34.02378837
2960,68.22373758,34.11186879
2961,74.63139242,37.31569621
2962,72.99592437,36.49796219
2963,64.51889437,32.25944719
2964,69.17948124,34.58974062
2965,60.1204058,30.0602029
2966,52.7348526,26.3674263
2967,53.79171817,26.89585909
2968,34.46058342,17.23029171
2969,41.68097459,20.8404873
2970,42.08209498,21.04104749
2971,48.79446456,24.39723228
2972,38.77665765,19.38832883
2973,35.35075396,17.67537698
2974,43.97144469,21.98572235
2975,49.51537739,24.7576887
2976,48.20774754,24.10387377
2977,54.7430549,27.37152745
2978,64.68955434,32.34477717
2979,66.68380936,33.34190468
2980,69.56984392,34.78492196
2981,72.44111672,36.22055836
2982,74.60438453,37.30219227
2983,76.4538167,38.22690835
2984,72.67626218,36.33813109
2985,73.45052563,36.72526282
2986,73.68851801,36.84425901
2987,60.64203464,30.32101732
2988,68.96494813,34.48247407
2989,59.66835213,29.83417607
2990,50.68075097,25.34037549
2991,46.2741681,23.13708405
2992,55.18594022,27.59297011
2993,39.37750311,19.68875156
2994,42.11802098,21.05901049
2995,37.29685339,18.6484267
2996,50.54019328,25.27009664
2997,43.22655301,21.61327651
2998,43.86564168,21.93282084
2999,41.96643417,20.98321709
3000,55.9949284,27.9974642
3001,60.34571221,30.17285611
3002,62.26722512,31.13361256
3003,70.29444405,35.14722203
3004,74.44508401,37.22254201
3005,76.23646911,38.11823456
3006,81.15731781,40.57865891
3007,80.58486518,40.29243259
3008,79.61481257,39.80740629
3009,73.4473058,36.7236529
3010,75.73857189,37.86928595
3011,65.24815796,32.62407898
3012,62.94344843,31.47172422
3013,57.21045984,28.60522992
3014,56.12995931,28.06497966
3015,50.54298067,25.27149034
3016,39.94974913,19.97487457
3017,34.90285824,17.45142912
3018,38.96188442,19.48094221
3019,30.90029289,15.45014645
3020,42.91437558,21.45718779
3021,40.4527844,20.2263922
3022,46.02943334,23.01471667
3023,48.07403663,24.03701832
3024,60.84400683,30.42200342
3025,50.31892411,25.15946206
3026,57.64524666,28.82262333
3027,65.30576734,32.65288367
3028,74.33292234,37.16646117
3029,76.82720602,38.41360301
3030,81.6364725,40.81823625
3031,76.80730676,38.40365338
3032,67.44918762,33.72459381
3033,75.99943718,37.99971859
3034,69.18442814,34.59221407
3035,71.55568201,35.77784101
3036,74.34875961,37.17437981
3037,66.67359683,33.33679842
3038,60.2436401,30.12182005
3039,44.43525524,22.21762762
3040,40.5682391,20.28411955
3041,48.68766928,24.34383464
3042,41.97110707,20.98555354
3043,39.35669736,19.67834868
3044,37.80442075,18.90221038
3045,40.99565493,20.49782747
3046,42.77434895,21.38717448
3047,39.87387467,19.93693734
3048,48.98143283,24.49071642
3049,59.7540659,29.87703295
3050,64.0514153,32.02570765
3051,63.41369434,31.70684717
3052,73.94318354,36.97159177
3053,94.71853208,47.35926604
3054,75.74090934,37.87045467
3055,79.24847431,39.62423716
3056,74.89258105,37.44629053
3057,83.31033868,41.65516934
3058,71.58003222,35.79001611
3059,61.91973975,30.95986988
3060,64.48831543,32.24415772
3061,50.64616312,25.32308156
3062,52.85643242,26.42821621
3063,51.78054584,25.89027292
3064,41.56657382,20.78328691
3065,35.36149659,17.6807483
3066,33.07960468,16.53980234
3067,35.26639444,17.63319722
3068,36.42700929,18.21350465
3069,35.13590849,17.56795425
3070,45.03897372,22.51948686
3071,36.99840209,18.49920105
3072,49.18880001,24.59440001
3073,51.39536112,25.69768056
3074,58.56138779,29.2806939
3075,72.14618701,36.07309351
3076,74.78932425,37.39466213
3077,78.82617737,39.41308869
3078,67.10846327,33.55423164
3079,70.78867171,35.39433586
3080,77.65441959,38.8272098
3081,76.37733633,38.18866817
3082,77.22472035,38.61236018
3083,74.5594693,37.27973465
3084,54.14904165,27.07452083
3085,66.13045027,33.06522514
3086,46.98222264,23.49111132
3087,51.92715819,25.9635791
3088,44.55452727,22.27726364
3089,40.1442078,20.0721039
3090,48.70919014,24.35459507
3091,43.5645889,21.78229445
3092,35.15280507,17.57640254
3093,41.04941503,20.52470752
3094,46.51603638,23.25801819
3095,57.2035516,28.6017758
3096,54.17007926,27.08503963
3097,61.44365586,30.72182793
3098,63.09092432,31.54546216
3099,66.63331324,33.31665662
3100,76.02855336,38.01427668
3101,72.14305139,36.0715257
3102,70.0529326,35.0264663
3103,77.05823003,38.52911502
3104,74.42353932,37.21176966
3105,78.58645754,39.29322877
3106,77.08452253,38.54226127
3107,64.65611817,32.32805909
3108,58.15211082,29.07605541
3109,55.03600144,27.51800072
3110,59.82922391,29.91461196
3111,49.69501269,24.84750635
3112,47.2088985,23.60444925
3113,47.01385818,23.50692909
3114,35.69060652,17.84530326
3115,32.18001896,16.09000948
3116,38.24044481,19.12022241
3117,36.49219786,18.24609893
3118,40.14408183,20.07204092
3119,45.79091557,22.89545779
3120,53.2253058,26.6126529
3121,58.85451199,29.427256
3122,61.32874832,30.66437416
3123,62.1332281,31.06661405
3124,74.11721379,37.0586069
3125,75.74741917,37.87370959
3126,78.99142362,39.49571181
3127,68.62235645,34.31117823
3128,77.20469634,38.60234817
3129,76.38113106,38.19056553
3130,69.0926761,34.54633805
3131,75.16677535,37.58338768
3132,65.73659426,32.86829713
3133,62.69629227,31.34814614
3134,55.853046,27.926523
3135,43.7079609,21.85398045
3136,48.04480044,24.02240022
3137,39.66816721,19.83408361
3138,51.69343138,25.84671569
3139,36.0926627,18.04633135
3140,32.73475849,16.36737925
3141,38.98284069,19.49142035
3142,43.69629865,21.84814933
3143,51.17626452,25.58813226
3144,56.95494954,28.47747477
3145,49.32224554,24.66112277
3146,63.69641194,31.84820597
3147,61.20339855,30.60169928
3148,76.35027366,38.17513683
3149,71.1408053,35.57040265
3150,80.91834706,40.45917353
3151,73.6001813,36.80009065
3152,74.26015599,37.130078
3153,81.22703188,40.61351594
3154,80.33846085,40.16923043
3155,58.96471156,29.48235578
3156,62.21820522,31.10910261
3157,59.4505004,29.7252502
3158,49.54401053,24.77200527
3159,35.08316038,17.54158019
3160,39.87981324,19.93990662
3161,46.35473278,23.17736639
3162,47.09861357,23.54930679
3163,39.49756832,19.74878416
3164,39.65115976,19.82557988
3165,42.41163551,21.20581776
3166,43.6510595,21.82552975
3167,42.74545804,21.37272902
3168,44.45380258,22.22690129
3169,54.22051498,27.11025749
3170,63.48382055,31.74191028
3171,61.10404078,30.55202039
3172,67.52673795,33.76336898
3173,75.27345134,37.63672567
3174,72.03112516,36.01556258
3175,75.13151257,37.56575629
3176,80.53060018,40.26530009
3177,81.07214488,40.53607244
3178,70.83985435,35.41992718
3179,63.7780989,31.88904945
3180,62.59400656,31.29700328
3181,60.70021465,30.35010733
3182,44.2561747,22.12808735
3183,43.86809735,21.93404868
3184,37.46334869,18.73167435
3185,39.81510675,19.90755338
3186,41.1501849,20.57509245
3187,41.78190293,20.89095147
3188,37.01253055,18.50626528
3189,34.97615328,17.48807664
3190,38.10404195,19.05202098
3191,40.86550537,20.43275269
3192,50.92616622,25.46308311
3193,51.88885339,25.9444267
