stage_id,S1,S1
2338,0.949588703,16.37083537
2339,0.965901667,17.98295347
2340,0.952105698,10.31755087
2341,0.992063369,14.31489409
2342,0.802216167,0.667679046
2343,0.93306686,5.547750279
2344,0.988328728,17.51665494
2345,0.94253099,3.887045975
2346,0.906088851,16.43920643
2347,0.833612754,16.97238247
2348,0.966925013,16.39074776
2349,0.88451996,6.917407681
2350,0.906871589,8.544266903
2351,0.866501791,13.8411648
2352,0.888418976,9.936007882
2353,0.863800466,14.08567181
2354,0.94546193,14.90648154
2355,0.922549037,15.97709244
2356,0.889816554,2.719084659
2357,0.823717266,18.67127465
2358,0.89359341,19.74224498
2359,0.983861279,11.3316506
2360,0.813788141,17.74307535
2361,0.836119892,4.093800584
2362,0.933283746,3.310305684
2363,0.937290243,8.290482221
2364,0.960999659,13.76544635
2365,0.933092292,0.717166455
2366,0.886773845,19.92813071
2367,0.882145609,18.12095965
2368,0.977194666,2.348880319
2369,0.818841145,3.181897792
2370,0.8043461,10.06655146
2371,0.878821846,9.619423817
2372,0.864322681,12.68552632
2373,0.945727254,16.03031988
2374,0.903487793,9.659463604
2375,0.83412323,19.85211564
2376,0.931881191,17.05629041
2377,0.842342179,7.333501125
2378,0.82701251,12.98316863
2379,0.840243588,17.34031203
2380,0.987870414,14.79566069
2381,0.850802803,17.8144883
2382,0.893388607,12.05108197
2383,0.982907841,13.42952186
2384,0.871163492,8.139291106
2385,0.896873664,14.8928098
2386,0.827470149,11.23213025
2387,0.964765284,1.97633082
2388,0.830373811,11.14957547
2389,0.956519595,9.197366519
2390,0.81073887,6.161193422
2391,0.829138645,2.551405664
2392,0.844245365,14.13278329
2393,0.830198319,13.23908732
2394,0.949389542,17.44111129
2395,0.994033529,4.953880507
2396,0.930640628,15.28201015
2397,0.976349908,15.19644009
2398,0.986003005,1.871389159
2399,0.838179911,7.212240485
2400,0.82160972,12.01552074
2401,0.852224114,19.29590419
2402,0.998124295,0.335924976
2403,0.981916257,6.967766401
2404,0.880462007,15.04701231
2405,0.914089954,15.32883283
2406,0.897925501,10.03061362
2407,0.823414353,16.56579325
2408,0.852352652,12.72305513
2409,0.81131232,9.274198166
2410,0.84938659,18.64242888
2411,0.905641387,12.85988591
2412,0.868462302,3.014808866
2413,0.927786342,2.060584306
2414,0.810637261,2.069051138
2415,0.920732537,10.72313336
2416,0.923665316,7.585352732
2417,0.930261282,8.974915641
2418,0.873236175,1.523566053
2419,0.816532478,9.698450155
2420,0.886089482,3.743298836
2421,0.941176606,2.415236076
2422,0.924074769,10.24990552
2423,0.826920749,1.822611472
2424,0.847840499,10.6962197
2425,0.878235086,0.159955838
2426,0.901660555,15.673585
2427,0.833437004,7.059029745
2428,0.991741525,9.055742815
2429,0.841341671,2.086219575
2430,0.805174876,9.174954341
2431,0.818401077,9.999583983
2432,0.881049641,14.01488522
2433,0.803704386,0.182874884
2434,0.802357787,10.64466356
2435,0.865444934,5.660308617
2436,0.894610555,12.1276684
2437,0.937862813,0.776511656
2438,0.868580259,10.29314307
2439,0.981010032,11.23184697
2440,0.829210941,2.787924253
2441,0.990608435,13.82290101
2442,0.847424184,8.914937562
2443,0.995897193,15.94499036
2444,0.90695739,4.535367632
2445,0.872135447,8.733727492
2446,0.85161856,5.948475347
2447,0.955798386,13.09280248
2448,0.943573738,9.787419975
2449,0.985292726,14.04687302
2450,0.900224401,6.198162207
2451,0.967375574,11.98544099
2452,0.910057353,3.745635539
2453,0.898827433,16.85762358
2454,0.815944484,7.557491725
2455,0.815362266,7.234957914
2456,0.957728336,16.96065544
2457,0.865970702,6.236739415
2458,0.915761611,5.747439757
2459,0.912790975,4.065118264
2460,0.882607798,10.23220986
2461,0.820546519,4.947329248
2462,0.996000596,8.312102214
2463,0.92367427,1.560876787
2464,0.81461048,13.22450626
2465,0.892656265,6.307576151
2466,0.996989752,15.11057655
2467,0.811731212,16.93474471
2468,0.816380226,1.4752245
2469,0.971915028,3.616541666
2470,0.817876369,4.108656712
2471,0.912972228,17.42585133
2472,0.863014051,14.80187256
2473,0.941512132,14.44698759
2474,0.946162261,16.76011592
2475,0.896652082,8.918307352
2476,0.871469053,16.42161819
2477,0.880307803,18.37511009
2478,0.990220005,9.887848921
2479,0.942605166,19.74360494
2480,0.911462341,18.46747114
2481,0.921415228,2.467894914
2482,0.822022568,11.17396387
2483,0.815407615,14.41541951
2484,0.81910218,18.14507277
2485,0.955095937,2.021066782
2486,0.834857598,10.58076917
2487,0.827768752,2.737699828
2488,0.969930334,13.17112103
2489,0.960468885,4.540737937
2490,0.876910371,2.085108893
2491,0.924207985,4.254164565
2492,0.94299691,14.97971309
2493,0.939074233,12.41450915
2494,0.940096901,4.710664311
2495,0.951390842,8.951219648
2496,0.862627676,6.563005595
2497,0.835859127,11.78734645
2498,0.975635812,14.57974792
2499,0.948753397,12.60768978
2500,0.929567812,19.40361121
2501,0.971660442,15.72130475
2502,0.866706423,11.89480004
2503,0.840996785,11.82957058
2504,0.834148949,4.694222816
2505,0.971018837,10.35698739
2506,0.998895325,11.11605553
2507,0.907075324,12.99488532
2508,0.90209213,5.241881691
2509,0.932910093,9.612248477
2510,0.867286173,3.428166732
2511,0.907035873,14.94122456
2512,0.978471876,16.24090919
2513,0.96671099,15.96259676
2514,0.987094043,8.176876281
2515,0.892903862,15.441651
2516,0.920090427,12.59334827
2517,0.93917556,4.269293323
2518,0.932810163,19.59846074
2519,0.949655965,19.11520017
2520,0.93193637,0.076718841
2521,0.823604444,2.327867479
2522,0.85686764,11.38042796
2523,0.836144034,4.503619724
2524,0.997873106,11.93624212
2525,0.837085562,5.082399363
2526,0.836669656,1.324789018
2527,0.820012974,0.787539276
2528,0.818793994,17.08280023
2529,0.944918107,4.989558224
2530,0.890939507,16.65664163
2531,0.857622841,11.82628794
2532,0.9502389,12.27621894
2533,0.993762916,16.50588031
2534,0.939190143,10.81904593
2535,0.982070604,8.506490498
2536,0.899744429,16.40818383
2537,0.913785033,13.1873474
2538,0.931727768,5.865039367
2539,0.911290969,5.581346682
2540,0.852575743,0.164779068
2541,0.930387044,13.44662185
2542,0.852824103,19.02226985
2543,0.989936287,14.09330398
2544,0.833668603,2.570242733
2545,0.866616909,13.22316529
2546,0.841870096,5.547029431
2547,0.932212674,13.06124162
2548,0.853530631,17.16106174
2549,0.832114119,14.79273598
2550,0.914125361,3.132687392
2551,0.833100592,16.45532311
2552,0.934417919,0.590196289
2553,0.873706659,12.46093931
2554,0.863885163,18.0066779
2555,0.8178545,0.216528778
2556,0.96629861,2.486121619
2557,0.886509979,13.91842426
2558,0.829512278,14.43094863
2559,0.938291917,8.869241818
2560,0.916756344,18.72531925
2561,0.941327974,11.33028251
2562,0.840756063,7.74405921
2563,0.815717767,6.407195747
2564,0.886220345,8.023793479
2565,0.839440837,8.178162796
2566,0.960940492,15.70162334
2567,0.800676694,18.18740111
2568,0.958646561,18.625654
2569,0.946060083,11.9986687
2570,0.874486771,17.99701167
2571,0.970087038,11.54781526
2572,0.869085407,8.802581787
2573,0.808655301,12.06189321
2574,0.808762608,1.193842113
2575,0.984995627,6.065450336
2576,0.866295132,15.91053862
2577,0.821442193,9.20327326
2578,0.839836212,2.029922575
2579,0.818432725,11.33752672
2580,0.97089191,12.54797315
2581,0.820116499,12.17136081
2582,0.979761237,3.532025548
2583,0.86180757,11.19883284
2584,0.814682736,3.283107325
2585,0.973976156,8.279427101
2586,0.824808571,11.84997474
2587,0.982704692,3.143662165
2588,0.867344262,3.137150158
2589,0.927597183,1.773046994
2590,0.926202363,17.31499138
2591,0.850695384,8.201322598
2592,0.937508181,1.7589675
2593,0.906035482,10.91919398
2594,0.90520347,15.55458831
2595,0.915068057,12.61851584
2596,0.982600424,7.0020367
2597,0.838372734,13.96649959
2598,0.9816941,5.777830403
2599,0.974649805,9.385455041
2600,0.857264641,4.062432052
2601,0.898357965,11.31506968
2602,0.805581056,14.93298261
2603,0.840806311,19.25772025
2604,0.974251356,5.176121414
2605,0.956701315,19.13100971
2606,0.868666694,11.61769615
2607,0.986325687,11.45266802
2608,0.812267796,6.859729553
2609,0.981280718,1.176504369
2610,0.880802628,16.44199444
2611,0.879879448,0.33652789
2612,0.862043687,13.8886278
2613,0.981526736,16.97019086
2614,0.839929288,16.92081777
2615,0.832815426,16.95384428
2616,0.813827137,12.07418253
2617,0.81443391,2.096050021
2618,0.895282205,10.10944476
2619,0.882086898,4.591541889
2620,0.991340234,14.44235178
2621,0.931994508,18.07393179
2622,0.870250088,0.840034795
2623,0.832509247,11.86027882
2624,0.846193686,15.09874375
2625,0.862622673,14.46722368
2626,0.808081773,3.498411886
2627,0.933966404,8.916140132
2628,0.923377234,17.28361366
2629,0.966768814,14.01687351
2630,0.996645003,12.70571408
2631,0.937276469,3.757713488
2632,0.998380364,9.268694929
2633,0.9606585,11.88350115
2634,0.869836809,3.178349021
2635,0.989695097,8.251103128
2636,0.965107248,16.3922751
2637,0.868093728,14.39444898
2638,0.823601204,6.875148818
2639,0.956975949,11.50464382
2640,0.938976109,13.47829178
2641,0.815966377,10.84140459
2642,0.894203438,3.956328558
2643,0.930829205,11.39361618
2644,0.860131834,19.85574865
2645,0.988980707,11.17784624
2646,0.879131635,14.6740725
2647,0.878529879,7.41065771
2648,0.824259717,0.93566483
2649,0.991756488,1.749110095
2650,0.925741471,3.362413267
2651,0.897236701,15.97989023
2652,0.863265045,10.23080241
2653,0.816539115,7.073185787
2654,0.929307943,18.08372179
2655,0.914187103,0.224124575
2656,0.821752485,16.7183292
2657,0.862917745,11.57121643
2658,0.880368593,14.34993704
2659,0.965320063,0.694575614
2660,0.880154227,18.31955219
2661,0.898117317,4.000265672
2662,0.832163814,18.29568736
2663,0.816510536,2.840601787
2664,0.93372052,17.41875804
2665,0.941480527,15.6585074
2666,0.911509301,1.861325954
2667,0.949961542,12.54725651
2668,0.977391851,6.414842618
2669,0.806288487,17.06656285
2670,0.858162612,14.15538546
2671,0.974653325,14.04471478
2672,0.898052928,15.04373912
2673,0.925834232,2.132085764
2674,0.862857083,11.86033827
2675,0.998909018,16.26865381
2676,0.979292,5.302135679
2677,0.956641979,7.416189423
2678,0.917585434,5.491413394
2679,0.841541722,4.84988299
2680,0.977953194,10.46767737
2681,0.938843154,4.858207024
2682,0.898333028,12.11718293
2683,0.872369201,4.383851113
2684,0.99709313,7.874427048
2685,0.862691769,0.700865866
2686,0.99291873,3.098510211
2687,0.887557417,4.91671301
2688,0.905097145,16.26270616
2689,0.858816414,2.586612106
2690,0.931117799,1.835275583
2691,0.965284211,16.25918753
2692,0.982333469,14.92991583
2693,0.822250814,18.45770913
2694,0.975830943,10.26748298
2695,0.816312151,0.904646435
2696,0.975474358,14.82134764
2697,0.893295004,1.149913631
2698,0.901267706,14.21167155
2699,0.965544623,15.4759532
2700,0.859605286,19.526363
2701,0.881132483,16.99188491
2702,0.911170311,2.145596793
2703,0.838133331,4.695306826
2704,0.932598019,15.68233995
2705,0.814162763,9.240542447
2706,0.869059417,0.977392351
2707,0.829039863,2.611205981
2708,0.81333575,6.849184101
2709,0.81942301,10.73398054
2710,0.949898721,15.58971825
2711,0.907261601,19.29979804
2712,0.931578061,12.78628504
2713,0.956897576,8.517145163
2714,0.927472177,2.848635807
2715,0.840806184,7.171690375
2716,0.859517569,15.07860031
2717,0.846703748,18.96323251
2718,0.988377856,8.527438245
2719,0.864709494,19.37399987
2720,0.827680125,13.70371298
2721,0.938417715,8.72458819
2722,0.803429097,11.04829655
2723,0.823027145,11.38319953
2724,0.80243076,12.52503775
2725,0.903076681,16.86492994
2726,0.856576279,1.092766997
2727,0.864685713,15.83703751
2728,0.915527628,11.61402892
2729,0.883211053,15.83370297
2730,0.91521306,2.349787808
2731,0.825875062,13.35996213
2732,0.96324669,0.263045403
2733,0.929441409,13.17068975
2734,0.827684374,14.007987
2735,0.838187574,16.36057368
2736,0.8385434,7.50522044
2737,0.83585901,8.158151297
2738,0.934805499,10.37581855
2739,0.917420935,4.757557057
2740,0.89565714,7.9209546
2741,0.964160023,17.15340464
2742,0.991055906,0.032079839
2743,0.927620341,16.14084864
2744,0.807798208,3.682922043
2745,0.811725246,17.52682461
2746,0.986330938,8.601758507
2747,0.951533914,14.68667229
2748,0.864261116,14.63082158
2749,0.908657759,9.744748723
2750,0.981709706,1.732216186
2751,0.856340772,3.546855717
2752,0.997876613,12.35725425
2753,0.997448088,15.21255723
2754,0.938964022,14.54317262
2755,0.99874681,19.07713255
2756,0.973469805,12.46066678
2757,0.932363555,13.39429192
2758,0.925281101,0.959079133
2759,0.96612208,2.731926993
2760,0.910080406,7.395656555
2761,0.832234314,11.43608687
2762,0.932278249,13.27827689
2763,0.981270924,10.28143069
2764,0.977746016,18.80129037
2765,0.925577642,12.80671129
2766,0.869689129,11.84977289
2767,0.815249226,18.37953992
2768,0.841516844,13.60006227
2769,0.959414922,8.980781914
2770,0.888121792,16.29942728
2771,0.903630215,1.513923678
2772,0.850019239,11.89344325
2773,0.806091431,11.51865306
2774,0.921166259,8.679321957
2775,0.961722019,7.440228081
2776,0.972997277,12.35941817
2777,0.913978463,5.505934094
2778,0.841395409,7.646097212
2779,0.820223011,11.34200656
2780,0.891257993,3.864822827
2781,0.807012507,15.28247258
2782,0.965517981,18.95967177
2783,0.934867668,3.824859415
2784,0.825773602,9.431426231
2785,0.865001302,5.592674756
2786,0.863944334,4.915701939
2787,0.906440348,1.844866747
2788,0.931643722,6.633306463
2789,0.851589747,6.962232113
2790,0.871489157,16.01319651
2791,0.951910766,4.248997661
2792,0.950307437,1.835081356
2793,0.850288871,11.29104695
2794,0.955916303,19.89401031
2795,0.882113715,16.90252448
2796,0.878731835,9.829761813
2797,0.99938916,13.37792324
2798,0.86865916,13.24877603
2799,0.930393331,4.024864646
2800,0.939654481,16.28685067
2801,0.92508631,13.47868205
2802,0.830777284,6.341862892
2803,0.893725618,16.44826238
2804,0.901629128,4.916617359
2805,0.985668044,8.424846091
2806,0.860609173,15.57372631
2807,0.867648352,1.840051424
2808,0.877502184,5.566178194
2809,0.992847706,5.106243525
2810,0.95684115,7.42408289
2811,0.917918779,11.99747403
2812,0.993452395,8.63624956
2813,0.859352871,4.703609485
2814,0.82304173,6.559509565
2815,0.997366096,13.88480909
2816,0.973349426,7.805458769
2817,0.902267901,17.48581305
2818,0.988684953,8.238256838
2819,0.808005695,9.856432899
2820,0.89147827,17.45625472
2821,0.88450527,12.10905021
2822,0.945752411,18.08276649
2823,0.899078155,2.632392362
2824,0.823105746,5.161285192
2825,0.861639688,10.38802829
2826,0.876240031,7.285176549
2827,0.981793562,3.239068239
2828,0.929307483,18.73333491
2829,0.862873832,4.545794059
2830,0.939027129,6.884528632
2831,0.939189762,6.373713004
2832,0.85510845,2.894710855
2833,0.985963641,15.58752219
2834,0.989677857,15.6106067
2835,0.917717094,9.694512259
2836,0.837107926,11.15552626
2837,0.837732217,0.90766539
2838,0.876579314,7.656817243
2839,0.876562547,18.33978164
2840,0.927486731,7.790504284
2841,0.817061573,8.241245229
2842,0.999521971,5.960364843
2843,0.937638456,18.47124823
2844,0.948714241,8.653519821
2845,0.849335862,8.376095449
2846,0.873861569,8.53945654
2847,0.851557824,0.952123464
2848,0.827599687,7.381801104
2849,0.911155999,17.33310712
2850,0.993505767,16.97367957
2851,0.995600332,1.84188256
2852,0.803627695,2.389335039
2853,0.87289646,2.809042092
2854,0.824338074,4.25541478
2855,0.888269232,2.191846822
2856,0.838983118,4.489960248
2857,0.880455176,0.448661315
2858,0.986053344,6.051997298
2859,0.816218085,0.496742443
2860,0.889862775,10.72298863
2861,0.913632585,11.7127283
2862,0.984896398,13.7015179
2863,0.863475062,9.555727036
2864,0.966574099,13.8088686
2865,0.821577922,4.300352171
2866,0.930524572,8.057770602
2867,0.806171121,13.67666494
2868,0.847708571,5.588834403
2869,0.842569285,18.60228416
2870,0.865776724,15.61118554
2871,0.866522862,3.37730542
2872,0.822165051,18.13598667
2873,0.86149082,12.96637341
2874,0.872963867,6.803024973
2875,0.845453918,5.672107919
2876,0.85469301,1.368824797
2877,0.867582939,19.83500781
2878,0.919236444,18.27041123
2879,0.882955183,9.511381278
2880,0.811996429,4.160401546
2881,0.871249434,9.361280738
2882,0.988392385,13.37692125
2883,0.828581893,10.23516606
2884,0.974099123,7.916186088
2885,0.835629875,8.076469757
2886,0.96527297,10.28247343
2887,0.810757002,13.58466911
2888,0.803106375,6.4086706
2889,0.814179024,14.190881
2890,0.815683245,14.66675612
2891,0.894206074,14.60510831
2892,0.875582454,13.52154348
2893,0.993009007,8.684404223
2894,0.970985641,3.196751685
2895,0.903612849,17.6795525
2896,0.9898988,10.9128461
2897,0.954320988,2.764832979
2898,0.936408135,3.777523877
2899,0.802091025,15.47404098
2900,0.960573996,3.769789875
2901,0.808079969,11.27671338
2902,0.869054949,13.14683657
2903,0.842511581,16.8252989
2904,0.998576399,5.585727939
2905,0.975661941,13.40776182
2906,0.855364061,2.503540229
2907,0.910650844,14.91188887
2908,0.877443471,7.412260685
2909,0.861651005,7.938631502
2910,0.823280438,15.43162157
2911,0.939043337,2.965814339
2912,0.879209557,16.25265788
2913,0.957964469,19.53005017
2914,0.921316798,3.941794158
2915,0.888700639,1.168475195
2916,0.914924658,4.513876315
2917,0.882818594,10.55849225
2918,0.856791284,0.241093626
2919,0.994955523,13.51699054
2920,0.928179561,17.49775703
2921,0.801774198,18.25934394
2922,0.951501853,6.292090759
2923,0.936627238,19.3536204
2924,0.99398241,2.022889625
2925,0.830834912,7.671184103
2926,0.841771808,18.94160379
2927,0.801378171,15.2518514
2928,0.97173662,14.6887916
2929,0.823173207,18.00542189
2930,0.826783688,5.549970151
2931,0.945500285,0.627421639
2932,0.962790777,16.09230001
2933,0.927482959,9.818005062
2934,0.883054585,4.662568109
2935,0.809160161,13.77849358
2936,0.959953257,9.732196908
2937,0.926664862,2.89893705
2938,0.91454097,15.98982904
2939,0.854734921,10.08845805
2940,0.815914102,10.10029386
2941,0.813125541,6.072523425
2942,0.939318803,11.50593297
2943,0.998338975,10.18945737
2944,0.957864735,14.16223677
2945,0.947356504,18.05730707
2946,0.909370863,10.45339363
2947,0.960742392,3.173524221
2948,0.803451374,6.800722835
2949,0.862895382,6.674352563
2950,0.873546991,17.53797608
2951,0.851465416,12.58029336
2952,0.896370052,14.1177334
2953,0.955923207,1.624647987
2954,0.883972967,5.097492578
2955,0.929569546,19.23379104
2956,0.875666359,16.81922237
2957,0.876241744,16.31461749
2958,0.897377236,18.92638163
2959,0.937616333,5.440716968
2960,0.999549384,3.618600675
2961,0.861691284,10.33896081
2962,0.872456092,6.228956822
2963,0.981368309,6.41063348
2964,0.826914165,7.335274529
2965,0.880033973,8.209579828
2966,0.883748468,13.84644734
2967,0.853032648,10.62847442
2968,0.928517491,7.322992456
2969,0.804886927,19.72414749
2970,0.861130084,13.98528883
2971,0.835492727,10.44327167
2972,0.913515817,1.509019164
2973,0.93141763,19.26141074
2974,0.802521199,11.72589628
2975,0.823152989,16.76330835
2976,0.857724477,0.366769441
2977,0.83872711,19.00948154
2978,0.884695208,15.53028747
2979,0.913119952,7.349031693
2980,0.817494656,19.71572247
2981,0.979239927,6.801176719
2982,0.966401111,15.75104488
2983,0.954898269,9.42410711
2984,0.906514416,17.23847025
2985,0.916962904,9.483370476
2986,0.925789228,7.499785869
2987,0.876882431,0.922363937
2988,0.829472511,6.616546126
2989,0.935939003,14.35102421
2990,0.965288086,2.035983145
2991,0.9935823,3.533230276
2992,0.9111667,3.417766546
2993,0.913817438,17.76681113
2994,0.823124497,19.03123367
2995,0.827507263,4.066928423
2996,0.942085823,19.80369043
2997,0.846864069,6.558680627
2998,0.909658386,10.56292796
2999,0.86303539,12.11658357
3000,0.922411988,0.419483065
3001,0.994117087,13.07299273
3002,0.838550963,3.1492781
3003,0.801539661,18.638615
3004,0.881493006,5.671665356
3005,0.904370845,13.15979505
3006,0.924551641,7.466870965
3007,0.94475005,2.978993717
3008,0.892400875,9.064781066
3009,0.950543522,5.749331684
3010,0.807394971,1.200689458
3011,0.867906452,4.997072378
3012,0.980172652,3.146984409
3013,0.889625169,18.25922062
3014,0.842500937,10.7017024
3015,0.811625922,16.49236734
3016,0.955111398,19.78910413
3017,0.920086712,13.32138565
3018,0.960705201,1.749777737
3019,0.888470775,8.658519228
3020,0.861007426,19.14675699
3021,0.8570591,12.66150111
3022,0.859410731,9.237500781
3023,0.971307842,7.252656689
3024,0.832043854,9.563679688
3025,0.950549976,1.096116102
3026,0.816133679,0.057845485
3027,0.922640397,4.565899028
3028,0.936253461,4.96601599
3029,0.818260541,11.72246575
3030,0.92911265,0.974666431
3031,0.999185546,6.873170955
3032,0.829210012,11.60368232
3033,0.947701347,4.43739547
3034,0.821719531,8.519018884
3035,0.839926281,14.25501852
3036,0.884875935,3.465069633
3037,0.814103779,18.49204134
3038,0.882790403,5.286635131
3039,0.932797645,18.76692792
3040,0.996366384,17.99679234
3041,0.935631538,6.796395997
3042,0.839437394,9.047056946
3043,0.950057248,19.60758758
3044,0.895750066,10.46535988
3045,0.955065921,16.15051541
3046,0.922561881,6.414261155
3047,0.984290911,12.26387958
3048,0.942258833,6.71154669
3049,0.828680345,5.053995366
3050,0.899459074,9.852614726
3051,0.853662803,14.18293615
3052,0.8606429,19.63176481
3053,0.988363154,17.42126854
3054,0.997405891,7.015161324
3055,0.918013916,7.813027291
3056,0.929416256,2.980984386
3057,0.921142283,2.748554431
3058,0.958865534,9.828608568
3059,0.95978051,16.24956923
3060,0.923933687,3.453783857
3061,0.931850041,3.999942032
3062,0.819423609,19.19823569
3063,0.857328765,14.766037
3064,0.984674593,15.33054598
3065,0.803633631,10.36767086
3066,0.923828242,7.096848834
3067,0.989163268,1.7467929
3068,0.982423427,19.81525857
3069,0.985013684,7.570052354
3070,0.800298007,3.268835179
3071,0.959632347,5.603011568
3072,0.963862953,15.12698634
3073,0.933154499,2.75711454
3074,0.903835569,15.49937371
3075,0.945466498,6.090089918
3076,0.937994319,11.64668642
3077,0.999350905,14.21135919
3078,0.964298172,12.16445494
3079,0.856789509,10.36844264
3080,0.808480485,9.625444355
3081,0.891213719,16.68402301
3082,0.839820942,12.54843849
3083,0.847476182,10.74386719
3084,0.872554121,10.89598918
3085,0.828326887,19.81662555
3086,0.98660939,15.9255794
3087,0.934191305,9.001181034
3088,0.942012561,16.24564109
3089,0.928407253,18.66866235
3090,0.813116018,17.06150539
3091,0.90028753,12.98940555
3092,0.959763485,14.77631159
3093,0.935223435,2.78194925
3094,0.895524432,17.68335286
3095,0.977052458,3.519096014
3096,0.93720047,0.984725199
3097,0.974207319,5.306229118
3098,0.921234353,18.03781796
3099,0.850804878,10.3350259
3100,0.958396948,2.77038918
3101,0.853902188,3.7766735
3102,0.912048487,8.827894848
3103,0.992599113,12.89783578
3104,0.977230355,15.29128071
3105,0.981024487,4.777122028
3106,0.876802903,18.27675687
3107,0.855019641,11.14033677
3108,0.876151872,17.04889695
3109,0.941899972,2.338179926
3110,0.897640207,10.62000174
3111,0.924046423,14.62266426
3112,0.916607584,3.794712181
3113,0.922542527,12.83376022
3114,0.980103029,14.84797568
3115,0.905706127,14.76369469
3116,0.882802142,1.195507645
3117,0.807718529,0.463535003
3118,0.958953103,1.360936779
3119,0.801159346,19.52678907
3120,0.997926678,3.215415212
3121,0.84247403,13.12264393
3122,0.810536471,9.876907109
3123,0.816002868,17.99169839
3124,0.968196736,16.44943012
3125,0.846907481,18.43581056
3126,0.863582474,0.076305178
3127,0.871283755,12.38112407
3128,0.811344563,15.74188241
3129,0.860857983,14.91895624
3130,0.944378064,11.9260216
3131,0.831534723,14.06374436
3132,0.835536785,14.61918143
3133,0.986348349,1.300146538
3134,0.832710191,6.849636467
3135,0.877614409,17.59301823
3136,0.826453352,17.79444001
3137,0.889529968,10.25564265
3138,0.901039664,11.42697458
3139,0.884271293,14.63003111
3140,0.846191198,8.502063349
3141,0.852881058,16.59126762
3142,0.994728695,14.87491065
3143,0.975022778,6.210251841
3144,0.960456375,6.623895849
3145,0.907690991,1.077301439
3146,0.964144338,14.93690908
3147,0.943914711,11.04416726
3148,0.911033631,4.339211082
3149,0.852469646,15.57046499
3150,0.85449437,0.574672427
3151,0.893391805,3.86992325
3152,0.802862008,9.913901977
3153,0.916988346,8.861188472
3154,0.864009313,4.002318478
3155,0.860025126,14.2440265
3156,0.84042161,8.251373364
3157,0.966071377,13.39745947
3158,0.808030212,2.837896069
3159,0.833835883,4.529091481
3160,0.818776947,6.861203921
3161,0.922940882,5.855075857
3162,0.975121152,14.65158315
3163,0.994635698,11.39015353
3164,0.881203571,6.05936126
3165,0.96569915,11.50097092
3166,0.98116598,1.55370919
3167,0.958226569,8.327876139
3168,0.998833096,0.166531708
3169,0.82966721,2.170310905
3170,0.967778244,9.969025796
3171,0.877323959,10.30678854
3172,0.983695587,6.896901778
3173,0.822398936,10.17439598
3174,0.854053756,12.50145666
3175,0.954320936,14.29328821
3176,0.845285755,1.169844669
3177,0.858070653,9.930464853
3178,0.833547269,17.27369025
3179,0.940394106,8.799243446
3180,0.901774196,19.90921824
3181,0.905573373,7.725161205
3182,0.884809186,18.67147442
3183,0.908101946,10.03749359
3184,0.975663342,9.849060816
3185,0.820120787,5.61213207
3186,0.913972444,14.82311999
3187,0.837756068,12.32786532
3188,0.964323382,2.696391523
3189,0.873975719,7.721842945
3190,0.930158357,4.074170872
3191,0.94222329,8.469978355
3192,0.868834862,0.681216178
3193,0.873493137,12.31047028
3194,0.910722079,8.710095026
3195,0.804831068,4.526283294
3196,0.93368578,10.21922781
3197,0.906665382,7.073771338
3198,0.845852703,6.708728214
3199,0.818967754,12.32648393
3200,0.863880073,5.432565719
3201,0.820812376,10.93606552
3202,0.927758749,10.56898204
3203,0.966811313,17.60218378
3204,0.851731908,17.19938992
3205,0.888420192,7.154925256
3206,0.858409418,0.478990363
3207,0.959419407,1.86132178
3208,0.843586115,2.545519429
3209,0.94946006,2.749752506
3210,0.808755828,10.77328705
3211,0.943746089,9.9596662
3212,0.882174971,5.781844237
3213,0.80984068,5.392661474
3214,0.858812375,12.24510513
3215,0.996789385,6.311801949
3216,0.81955701,10.96094612
3217,0.928467965,18.86959195
3218,0.89532253,11.92156125
3219,0.864122933,0.368399744
3220,0.833997997,0.087139378
3221,0.99385432,4.427276422
3222,0.915833762,0.38575022
3223,0.955920328,16.96431959
3224,0.994494452,9.160103676
3225,0.938960374,14.08570538
3226,0.897624573,12.45414609
3227,0.867197599,6.652899453
3228,0.879851703,12.39423289
3229,0.944243241,8.366945445
3230,0.919336311,1.373902944
3231,0.97506684,15.90612879
3232,0.86720066,18.91796363
3233,0.930285927,5.294888792
3234,0.877810105,11.75709148
3235,0.919189228,0.20702222
3236,0.9502941,12.51306567
3237,0.800547309,1.89165522
3238,0.803341234,11.99651187
3239,0.995752117,11.59484973
3240,0.889700113,15.2979109
3241,0.825859697,11.66787109
3242,0.861943963,11.04812108
3243,0.872704913,3.209076569
3244,0.955436425,10.95881971
3245,0.878956371,4.260707349
3246,0.860310137,4.463080658
3247,0.901705066,10.10874872
3248,0.834128991,4.52747172
3249,0.835906117,7.594087784
3250,0.996154298,2.717201394
3251,0.832676256,16.81244546
3252,0.846376012,11.14086559
3253,0.847052598,1.488570603
3254,0.830308959,17.77862492
3255,0.847351542,2.19018232
3256,0.881170038,16.04271666
3257,0.924395207,7.497901685
3258,0.822819088,14.48210062
3259,0.866359011,2.0942781
3260,0.919989424,4.224294862
3261,0.943741561,19.77299238
3262,0.814009485,0.90590306
3263,0.963552667,16.90991475
3264,0.993898303,16.0721549
3265,0.959483871,1.107778282
3266,0.874718035,4.54990728
3267,0.921113026,5.846860678
3268,0.827484336,10.30847704
3269,0.90346312,12.62611933
3270,0.974251072,15.95938676
