stage_id,S1,S1,S1
1451,3.538274994,0.027849716,0.000697208
1452,4.560986325,0.09215738,0.000734357
1453,3.786365154,0.093120961,0.000394602
1454,3.062421151,0.050067409,0.000677172
1455,2.688194999,0.021008266,6.3792E-05
1456,3.413167255,0.099162757,0.000987898
1457,4.423672419,0.065100779,0.00022046
1458,4.231397547,0.04974392,0.000339196
1459,3.613557259,0.0351122,0.000863422
1460,4.210784843,0.071783313,0.000133047
1461,2.926984998,0.028320008,0.000332375
1462,4.532299089,0.092932178,0.000471524
1463,4.262402193,0.003071243,0.000440723
1464,4.549333213,0.080029872,0.000318532
1465,3.339932036,0.058172799,0.000233478
1466,4.308865846,0.059573784,0.000560007
1467,2.544017192,0.080378256,0.000308268
1468,4.080558031,0.047648607,0.000389042
1469,4.596217951,0.054191251,0.000163329
1470,4.541590151,0.063185996,0.000447377
1471,4.975746403,0.04549704,0.000764134
1472,4.489121129,0.033608596,0.000418259
1473,4.216376377,0.032813046,0.000785173
1474,4.668099066,0.030223112,0.000130748
1475,4.109129403,0.055593726,0.000268618
1476,3.740694768,0.059655423,0.000156279
1477,3.399324841,0.099766188,0.000405497
1478,4.215244766,0.029492026,0.000480278
1479,3.151393499,0.098085902,0.000716972
1480,4.200580247,0.067177127,0.000483232
1481,3.095388364,0.096069799,0.000662619
1482,3.046777553,0.011463987,0.000254317
1483,3.904097448,0.083819565,0.000680281
1484,4.356965577,0.075847426,0.000716496
1485,3.898337149,0.039830343,0.000777146
1486,4.899719264,0.05033626,0.000288905
1487,2.663473092,0.004388671,0.000148353
1488,2.598946496,0.044195401,0.00096575
1489,2.604736029,0.048062609,0.000653477
1490,2.691015324,0.063924873,0.000418716
1491,4.582248133,0.08776696,0.000433305
1492,4.049314114,0.065920314,0.00063932
1493,3.649199442,0.039869957,0.000542552
1494,3.020399591,0.019322437,0.000363999
1495,2.569535975,0.036113967,0.000441198
1496,3.328615204,0.049851272,0.000468257
1497,2.921386509,0.00263478,0.000983947
1498,4.224208236,0.011655763,0.000161781
1499,3.967795526,0.050291591,0.000764687
1500,4.362747041,0.016429959,5.52139E-05
1501,4.420001584,0.013888249,4.52775E-05
1502,4.613306493,0.077746475,0.000487946
1503,2.671426057,0.034310547,0.00067017
1504,3.356204129,0.02733969,0.00082003
1505,4.999263687,0.015633271,0.00034779
1506,3.180764286,0.02501734,0.000272605
1507,4.381785663,0.042398602,0.000544045
1508,4.810964424,0.082117754,0.000588057
1509,3.824137276,0.073052226,0.000731544
1510,3.420647211,0.030256189,0.000515567
1511,4.720311029,0.002167359,0.000289596
1512,3.557925267,0.022069067,0.000925336
1513,4.361412597,0.03035621,0.000307376
1514,2.771154267,0.006949332,3.13728E-05
1515,4.639900295,0.075030742,0.00070983
1516,4.452555062,0.038614889,0.00036409
1517,3.276757784,0.00801389,7.05615E-06
1518,2.785689413,0.039303871,0.000618989
1519,2.929502276,0.061343532,0.000511191
1520,2.749458152,0.051619727,0.00011172
1521,4.960174449,0.06139249,0.000896802
1522,4.276728013,0.095296276,0.000900471
1523,4.227769885,0.052167035,0.000655759
1524,3.417728067,0.081674291,0.000875653
1525,4.38229919,0.015962534,3.04559E-05
1526,4.485326662,0.093791997,0.00073842
1527,2.916232635,0.065604342,6.64357E-05
1528,3.748892624,0.075392935,0.000798006
1529,4.661325098,0.099170906,0.000859836
1530,4.734137283,0.086119388,0.00073821
1531,4.416750612,0.097208139,0.000259141
1532,2.635858514,0.066635294,6.55759E-05
1533,2.944291981,0.014222184,0.000308631
1534,4.73802189,0.024083909,0.000699992
1535,2.822545586,0.059134527,0.000462721
1536,4.757104261,0.093604302,0.00069164
1537,3.682777217,0.092412055,0.000184559
1538,4.662962302,0.062853147,0.000499587
1539,2.541685667,0.001719205,0.000898226
1540,4.804866337,0.063279077,6.28934E-05
1541,3.771173939,0.005126079,0.000159791
1542,3.397381614,0.091714223,0.000356147
1543,4.342023372,0.022839408,0.000582566
1544,4.967301424,0.062454126,0.000278153
1545,4.649448677,0.057624354,0.000975549
1546,4.809250986,0.069893302,0.000941862
1547,3.516394462,0.05222181,0.000281434
1548,4.966791459,0.004520517,0.000854286
1549,3.570812824,0.024022176,0.000547089
1550,3.033938942,0.065060265,0.000777621
1551,3.223460931,0.040009628,0.000887006
1552,2.699665739,0.010626054,0.000276356
1553,3.110999669,0.003718914,0.000127456
1554,4.891553612,0.092145632,0.000612167
1555,2.557527568,0.048759464,0.000286397
1556,4.09410367,0.007290856,9.3536E-06
1557,3.378418992,0.036132189,0.000775223
1558,4.014816106,0.098930897,0.000395696
1559,3.592099396,0.081649534,0.000621095
1560,4.479842885,0.048250949,0.000342155
1561,4.594605986,0.009202476,0.000585359
1562,4.476388465,0.048571768,9.62105E-05
1563,4.935193548,0.044216915,0.000383609
1564,3.340119091,0.010654885,0.00062221
1565,2.973519423,0.001718782,0.000164674
1566,4.225154553,0.05533051,0.000433067
1567,4.572215246,0.013642429,0.000111875
1568,3.893457567,0.000794241,0.000424012
1569,4.809161434,0.019627651,0.000799992
1570,3.412541879,0.048159244,0.000142526
1571,2.724322119,0.068084247,0.000353279
1572,4.203765464,0.006108298,0.000562123
1573,3.155333196,0.092711147,0.000420553
1574,2.942735304,0.023611954,0.000825883
1575,3.35245626,0.062868336,0.000636211
1576,3.325885276,0.075226344,9.53257E-05
1577,4.350196986,0.067121248,0.000593102
1578,4.816426929,0.061332695,0.000980123
1579,4.582227228,0.084124554,0.00063488
1580,4.75737527,0.008375411,0.000568141
1581,3.014601519,0.057043791,0.000952679
1582,2.752711303,0.035356491,0.000146465
1583,3.932093573,0.074092566,0.000978839
1584,2.828206919,0.038184773,0.000182994
1585,3.23450898,0.004386952,0.000426277
1586,3.914986895,0.067124968,0.000882351
1587,4.231639951,0.087688174,0.000783033
1588,3.800250751,0.061841723,0.000924383
1589,4.170364512,0.043256035,0.000808429
1590,4.584196907,0.009953782,0.00089804
1591,3.727272707,0.062656817,0.000277106
1592,3.679667603,0.045481857,0.000935248
1593,2.637112105,0.04953355,0.000465024
1594,4.380348756,0.00903962,0.000242386
1595,4.805676379,0.048469309,0.000119488
1596,4.660987328,0.067192164,4.60579E-05
1597,3.56682008,0.035963705,0.000816768
1598,4.450340069,0.01653455,0.000786813
1599,2.718071037,0.077799615,0.000382583
1600,3.834975403,0.077321824,0.000484757
1601,3.006692675,0.035673563,0.000621522
1602,4.528497904,0.066652128,5.35852E-05
1603,3.504244988,0.046550226,9.5705E-05
1604,3.25597563,0.089029819,4.7445E-05
1605,2.97002047,0.018404473,0.000797362
1606,4.468212585,0.09009603,0.000917046
1607,2.771555053,0.002579636,0.000776876
1608,3.61299931,0.00942215,0.000959405
1609,4.136452372,0.022504003,0.000854038
1610,3.956783447,0.050790835,0.000308087
1611,2.687955811,0.070351613,0.000968363
1612,4.871334897,0.016223289,0.000681725
1613,4.591840454,0.022058201,0.000564643
1614,4.494089951,0.069658859,0.00053679
1615,4.120308441,0.002735771,0.000485332
1616,4.581263927,0.056263968,0.000452484
1617,4.807317513,0.043773372,9.55549E-05
1618,4.003437192,0.052840747,0.000482656
1619,4.726390902,0.086798337,0.000309907
1620,3.265517706,0.098209641,7.74996E-05
1621,4.830588814,0.013792094,0.000134157
1622,3.754493683,0.034806119,0.000322736
1623,4.783725132,0.040293518,0.000819846
1624,4.547303455,0.054940419,0.000457667
1625,4.672471355,0.073670829,0.000517808
1626,3.218333657,0.060519043,0.000546338
1627,2.842597175,0.082039411,0.000304834
1628,3.76626987,0.07094243,0.000176662
1629,3.568540319,0.053733993,0.000529227
1630,4.095440565,0.089725299,0.000543276
1631,4.071396962,0.085578765,0.000520642
1632,4.204088787,0.09595422,0.000475238
1633,3.547528936,0.081541911,0.000105582
1634,4.181109315,0.073755954,0.000157995
1635,4.480563201,0.046140776,0.000784271
1636,4.932434686,0.099554226,0.000493074
1637,3.839371133,0.051023118,0.000624275
1638,2.786039339,0.04748552,8.33934E-07
1639,4.253605812,0.09259083,0.000528343
1640,4.733630122,0.00507083,0.000941956
1641,4.390304951,0.034610284,0.000132867
1642,4.744444055,0.034959468,0.000240579
1643,2.802166361,0.086524223,0.000435404
1644,3.395414611,0.012237667,0.000228082
1645,3.61921617,0.023009834,7.6226E-05
1646,3.446152933,0.034906893,0.000171003
1647,2.993361257,0.000708366,0.000820921
1648,3.565587015,0.091978172,0.000362261
1649,3.959181183,0.068504353,0.000354994
1650,3.520095254,0.062221323,0.000910952
1651,4.725875186,0.013470941,2.10205E-05
1652,3.345499036,0.070358319,0.000830403
1653,3.860089265,0.072055456,0.000177589
1654,4.623846108,0.088844242,0.000657514
1655,2.999307553,0.087808934,0.000703306
1656,4.403324595,0.070867195,0.000452321
1657,3.922944476,0.072301865,0.000339968
1658,4.857015347,0.042417924,0.000257778
1659,3.1187995,0.033243856,0.000292444
1660,4.156610338,0.050386869,0.00071327
1661,3.02206232,0.015452897,0.000724543
1662,2.801537361,0.005863623,0.000274166
1663,3.017347829,0.001321729,0.000207831
1664,3.067594317,0.050115622,3.08981E-05
1665,4.255000473,0.099957203,0.00027873
1666,4.743197089,0.056779116,0.000974626
1667,4.211201703,0.054449246,0.000841856
1668,4.349205176,0.082919055,0.000826175
1669,4.861103296,0.042905127,0.000717675
1670,3.688835614,0.023331175,0.000133786
1671,3.704956951,0.084799064,0.000783759
1672,4.132426147,0.030529703,0.000215233
1673,3.258177415,0.037120072,0.000788809
1674,2.66288074,0.067136709,0.000405571
1675,4.522680821,0.012929272,0.000843842
1676,2.59377571,0.07158329,0.000601623
1677,4.31904297,0.052485805,0.000558432
1678,4.601370347,0.026883846,0.000203867
1679,3.672616016,0.022488376,0.000187812
1680,4.347689745,0.097923622,0.000832267
1681,3.995585463,0.010402889,8.08353E-05
1682,4.815495412,0.012680156,0.000752628
1683,3.304020438,0.000361599,0.000150271
1684,4.473465475,0.019721351,0.000692547
1685,2.642082213,0.031637965,0.000494063
1686,4.333798492,0.015806009,0.000760539
1687,2.8441659,0.07440027,0.000867452
1688,2.957716621,0.044768324,0.000405337
1689,4.399016869,0.091243785,0.000831823
1690,2.705599539,0.052885358,0.00047903
1691,3.163587233,0.027559139,0.00088312
1692,2.558931056,0.08703019,0.000381498
1693,4.848305792,0.020793706,0.000450612
1694,4.5023774,0.04140662,0.000672154
1695,2.787849037,0.099035037,0.000423757
1696,3.729656072,0.086468311,0.000289982
1697,4.452651881,0.02782919,0.000675701
1698,2.552926005,0.024841057,0.000236746
1699,3.013755644,0.076099985,0.00012367
1700,3.411929122,0.011586813,0.00071205
1701,4.642437045,0.098398034,0.000404582
1702,4.983703634,0.021788898,0.000143778
1703,2.529016673,0.041569833,0.000977561
1704,3.479598088,0.018920609,0.000136127
1705,4.744380554,0.037056578,0.000131905
1706,3.81187285,0.020557528,0.000865491
1707,4.111701126,0.038138302,0.000599013
1708,3.677403895,0.099945043,8.47192E-05
1709,4.50294597,0.011318733,0.000587642
1710,4.23948721,0.001927202,0.000828075
1711,3.338315296,0.030263498,0.000309413
1712,4.230783899,0.063355188,0.000560868
1713,3.179388606,0.091639807,0.000991209
1714,3.267043198,0.009267296,0.000552723
1715,4.49304737,0.062078821,0.000237253
1716,4.1620033,0.041655965,0.000136029
1717,3.837801749,0.066356836,7.74902E-05
1718,3.737012642,0.045154859,0.000230385
1719,4.257294658,0.023219938,0.000284716
1720,4.96664793,0.049509741,0.000814825
1721,4.396482,0.000398217,0.000471105
1722,2.839617166,0.017639863,0.000140633
1723,4.310081136,0.089942005,0.00068724
1724,4.597091049,0.076666219,0.000115438
1725,4.951843509,0.049325542,0.000721071
1726,2.647581153,0.066870627,0.000274536
1727,3.795918864,0.060475793,8.37442E-06
1728,3.913984263,0.01711648,0.000789041
1729,3.338812846,0.018187472,0.000839969
1730,3.081968714,0.000826519,0.000947831
1731,4.640620414,0.08371762,4.60261E-05
1732,3.111179071,0.097930609,0.000819445
1733,2.596525575,0.056828831,0.000343976
1734,4.635865823,0.076694976,0.000163607
1735,3.252342358,0.034796962,0.000549866
1736,4.389263038,0.019297973,0.000578917
1737,4.679913866,0.056968923,0.000911676
1738,3.029227366,0.077855234,0.00022221
1739,3.759049379,0.037202562,0.000606705
1740,2.520370533,0.032714187,0.000153702
1741,2.551486998,0.055290892,5.29084E-06
1742,3.988433658,0.04691558,0.000161247
1743,3.169412901,0.050876823,5.59306E-05
1744,2.919390839,0.076131073,0.000472405
1745,4.113688213,0.044567046,0.000546953
1746,4.673197033,0.019884666,0.000374795
1747,4.493305751,0.020061262,0.000263368
1748,4.044449138,0.035131364,5.46191E-05
1749,3.584364816,0.077148332,0.00042832
1750,4.440840611,0.085916151,0.000643871
1751,3.950654153,0.012178222,0.000124588
1752,2.546930651,0.090596513,0.000739855
1753,4.905964669,0.040319511,0.000508553
1754,4.751416979,0.008750668,0.000829035
1755,3.405482189,0.033182912,8.8265E-05
1756,2.935698025,0.012657683,0.000590512
1757,2.717059523,0.035914814,0.000821581
1758,3.355915292,0.048249498,0.000216747
1759,2.732184965,0.002972013,0.000589458
1760,3.806138473,0.053471315,0.000941054
1761,4.367510442,0.004621388,0.000877535
1762,4.429285689,0.048730124,0.000475171
1763,3.727780734,0.06338329,0.000170089
1764,3.639898735,0.067959065,0.000343425
1765,4.172782136,0.015971558,0.000999284
1766,4.87215726,0.087415511,0.000107922
1767,4.998671145,0.000840171,0.000250485
1768,4.362582202,0.014772345,0.000848659
1769,3.235294465,0.032979668,0.00032635
1770,4.795060114,0.029183496,0.000997259
1771,4.567804317,0.038399547,0.000892135
1772,3.449084872,0.056208493,0.000427362
1773,4.993490944,0.095320699,3.25971E-05
1774,4.029382871,0.026751054,0.000666513
1775,4.469128959,0.049439708,0.000704669
1776,2.536420231,0.090121084,0.000625494
1777,3.828241305,0.043065419,0.00074139
1778,3.577516829,0.066244918,0.000933003
1779,4.536687194,0.023550706,0.000282199
1780,4.133840871,0.064252019,0.00015101
1781,2.621889082,0.043879185,0.000137621
1782,4.99890781,0.015284827,0.000335235
1783,4.653386002,0.005831621,0.000986475
1784,2.8463303,0.09446895,9.0742E-05
1785,3.311962158,0.066556953,0.000389522
1786,4.456318815,0.005962656,0.000617631
1787,3.187075153,0.043222424,0.00061485
1788,2.771765684,0.04032123,0.000792831
1789,2.512414577,0.011804877,0.000424215
1790,4.010515522,0.061453044,0.000894768
1791,3.285934476,0.014570905,0.000624807
1792,4.380766971,0.040192036,0.000583953
1793,4.95235918,0.047573604,0.000214375
1794,4.884743666,0.002921238,0.000404198
1795,4.461368013,0.072355621,0.000447989
1796,2.781279357,0.015935699,0.000397883
1797,3.751811756,0.006070351,0.000823498
1798,4.62036466,0.014835077,0.0007318
1799,4.749194048,0.082874642,0.000421766
1800,4.611800077,0.052554622,0.000889877
1801,3.405425367,0.009703481,0.000675333
1802,3.127571965,0.082413657,0.000640478
1803,3.065296652,0.09225482,0.000939055
1804,3.226127648,0.088693337,0.000903716
1805,3.338661645,0.037588804,0.000847289
1806,3.221292207,0.049383206,0.000243738
1807,3.697339032,0.036875917,0.000668259
1808,4.271449401,0.030478179,0.000292551
1809,3.48146871,0.055823257,0.000386614
1810,3.361510657,0.092429937,0.000441592
1811,3.675242591,0.014202136,0.000661068
1812,3.930893062,0.002033692,0.000661491
1813,3.7868165,0.017086519,0.000217147
1814,3.157661211,0.024881764,0.000694551
1815,4.92431152,0.008238859,2.86111E-05
1816,4.788444567,0.042654487,0.000877674
1817,4.188587777,0.058835443,0.000320955
1818,2.729635062,0.063333693,0.0003436
1819,4.177730999,0.022797519,0.00020377
1820,4.303783144,0.044583734,0.000641388
1821,3.27557678,0.074554881,0.000225071
1822,2.882638855,0.060421838,0.000602427
1823,4.633626973,0.033689736,0.0008695
1824,3.221341871,0.043977646,0.000309823
1825,3.512646187,0.095978705,0.000523
1826,2.507927457,0.082018526,0.000234677
1827,2.767994697,0.084851865,0.000970751
1828,3.053599261,0.088156732,8.1148E-05
1829,2.678638773,0.045392561,0.000543969
1830,4.504073302,0.065652708,0.000871967
1831,3.643460216,0.032075974,0.000817525
1832,4.015157181,0.01865629,0.000452185
1833,4.226230613,0.085237516,0.000582958
1834,4.06372767,0.05662004,0.000724199
1835,2.590806356,0.074846322,0.000247058
1836,4.506398114,0.058047169,8.88744E-05
1837,4.490949622,0.029859009,9.77259E-05
1838,4.163172298,0.031493045,0.000185249
1839,4.622806539,0.085967407,0.000385224
1840,4.751694478,0.060333737,0.000669805
1841,4.64947029,0.05607519,0.000817823
1842,4.736427112,0.084949804,0.000150729
1843,4.604426227,0.080541524,0.000322166
1844,4.463932877,0.006498391,0.000955193
1845,3.855835767,0.062558442,0.000688083
1846,3.943349783,0.053264049,0.000447066
1847,2.539401762,0.061218177,0.00056096
1848,4.182051327,0.067028423,0.000632684
1849,4.720877923,0.089592829,0.000705875
1850,2.565723671,0.055889198,0.000454608
1851,4.338905755,0.041594069,0.000482799
1852,4.724495632,0.059761164,0.00013685
1853,4.166265987,0.0332531,0.000789006
1854,4.293316413,0.06823807,0.000257766
1855,2.669053377,0.094516777,0.000879189
1856,2.792812252,0.070675147,0.000522091
1857,3.247150234,0.096707351,0.000359211
1858,4.854421676,0.067861777,0.000790279
1859,2.560086356,0.082379449,0.000659522
1860,4.394778007,0.005422975,0.000305628
1861,3.735074583,0.068952759,0.000384026
1862,3.674636778,0.023138227,0.000940905
1863,4.82698748,0.003584356,0.000549655
1864,4.042292765,0.043549605,0.00057912
1865,4.379785495,0.041205557,0.000405519
1866,4.153926593,0.062092182,0.000755991
1867,3.844932504,0.035076795,0.000957605
1868,2.748471572,0.036002553,0.000335238
1869,4.281052583,0.076433526,0.000195103
1870,2.942217699,0.047093908,0.000962324
1871,4.537753378,0.083276987,0.000878309
1872,2.668112221,0.092030117,0.000615423
1873,2.911046376,0.068697461,0.000755464
1874,2.667006821,0.001363102,0.000370574
1875,3.400762343,0.033115961,0.00085386
1876,4.846202571,0.073267596,0.000296854
1877,2.586430733,0.034925734,0.000927655
1878,3.241914554,0.047757987,0.000163222
1879,3.957072952,0.050600981,0.000846165
1880,4.067075181,0.098019368,0.000990301
1881,4.701229813,0.068825614,0.000719473
1882,2.94225095,0.090075022,0.000209061
1883,2.792069504,0.036323847,0.000468413
1884,3.058668736,0.095298894,0.000614384
1885,4.232938858,0.016055346,0.000497866
1886,4.567482924,0.029297562,0.000680062
1887,3.376625536,0.041123731,0.00067367
1888,3.647603592,0.027672093,7.89639E-05
1889,4.65191806,0.074861941,0.00013718
1890,2.747780029,0.099891164,0.000244306
1891,4.697113897,0.060857568,0.000420607
1892,4.852479812,0.09785001,0.000212598
1893,3.717290313,0.038272991,0.00035056
1894,3.551147282,0.024876865,0.000730161
1895,3.11101288,0.082138987,5.04847E-05
1896,3.613056049,0.030312244,0.000362002
1897,2.742248258,0.078934004,0.000517417
1898,3.084984613,0.077055985,2.45157E-05
1899,2.644336263,0.06568087,0.000118402
1900,3.998383341,0.085614897,0.000855009
1901,3.247023748,0.015426471,0.000112948
1902,4.771351318,0.07864813,0.000252693
1903,2.534218459,0.022915573,0.000174355
1904,4.15311723,0.097278447,0.00034449
1905,3.380386714,0.069993212,0.000618716
1906,3.703042091,0.02264917,0.000388906
1907,2.969290445,0.024862752,0.000526297
1908,3.491905784,0.088099915,0.000686396
1909,4.821712872,0.081580681,0.000679169
1910,2.882987814,0.040305038,0.000517221
1911,3.767914381,0.045938797,2.79641E-05
1912,3.981730751,0.078184997,0.00010651
1913,3.45339534,0.045145072,0.000623022
1914,4.414594015,0.025586179,0.000240493
1915,3.910444836,0.06012751,0.00086801
1916,4.90131816,0.071232566,0.000216195
1917,4.168787035,0.080441051,0.000878855
1918,3.235571213,0.083833475,0.000311116
1919,4.247067655,0.065184495,5.8338E-05
1920,2.617750586,0.000190608,0.000651878
1921,4.89380958,0.085378288,0.000450404
1922,4.559649848,0.092633292,0.000679202
1923,4.791025926,0.062131233,0.00055704
1924,3.552846064,0.012474619,0.00036492
1925,3.581498845,0.001670012,0.000127
1926,4.544290467,0.038417412,0.000105686
1927,3.372912642,0.01566496,0.000546153
1928,4.737488846,0.085298,0.000310105
1929,4.242449775,0.03859134,6.93868E-05
1930,3.210096493,0.054538076,0.000707983
1931,3.994843499,0.062634268,0.000166175
1932,4.893267876,0.066985907,0.000578185
1933,3.341237451,0.00957995,0.000318952
1934,4.515154275,0.041579313,0.000268181
1935,4.424496701,0.028176684,0.00078244
1936,2.583138309,0.047894404,0.00048768
1937,3.938449897,0.025900286,0.000694012
1938,4.753482871,0.003860916,0.0004636
1939,4.969215953,0.061288544,0.000276339
1940,3.174675944,0.01061834,0.000311381
1941,2.846912736,0.077347673,0.000239641
1942,4.510608492,0.087908669,0.000621851
1943,2.5248755,0.033637888,0.000668171
1944,3.704336517,0.055619115,0.000170834
1945,3.134521439,0.079869318,0.000902056
1946,2.903721098,0.087039474,0.000655408
1947,4.744923013,0.060506991,0.000259044
1948,4.03384361,0.065803626,0.000382175
1949,3.354029457,0.055167629,0.000464599
1950,4.034529394,0.078390691,1.49113E-05
1951,2.547381778,0.060107032,0.000255116
1952,2.939095941,0.084586313,0.000609281
1953,4.808007051,0.052986927,0.000515366
1954,4.916378288,0.056646051,0.000456569
1955,3.875641254,0.079634127,0.000684088
1956,3.837008448,0.032331812,0.000942914
1957,4.825141307,0.013452749,0.000112836
1958,3.317957374,0.073014579,0.000775994
1959,3.630444302,0.00585307,0.000837101
1960,2.92562737,0.031578726,6.82731E-05
1961,4.861778709,0.079532939,5.54597E-06
1962,3.988037858,0.026921124,0.000247761
1963,3.727341751,0.076536179,0.00038764
1964,4.96699487,0.02086718,0.000110821
1965,3.936227889,0.026803372,0.000130956
1966,3.085933568,0.04294868,0.000349895
1967,2.778377927,0.022753263,0.000591779
1968,2.983968051,0.029370706,0.000463899
1969,4.047756173,0.007034432,4.13833E-05
1970,3.19281831,0.023762376,0.000615958
1971,3.243035648,0.0162942,0.000455102
1972,2.504277908,0.06016043,0.000870785
1973,4.865985686,0.070425873,0.000406996
1974,2.696075262,0.022110551,0.000814627
1975,4.578673696,0.085655767,5.89121E-05
1976,3.227590569,0.004570798,0.000347781
1977,2.811871701,0.056787563,0.000387309
1978,4.084589298,0.032462605,0.000378632
1979,2.610514217,0.052974096,0.00062229
1980,3.972483978,0.067135937,0.000120347
1981,3.823050122,0.085683867,0.000947993
1982,3.816875435,0.023779145,0.000311913
1983,3.609647774,0.004816494,0.000936959
1984,4.33198995,0.071422363,1.01315E-05
1985,3.488388801,0.024999801,0.000655584
1986,4.974159416,0.067863417,0.00016757
1987,4.81618602,0.014762028,0.000109629
1988,3.834674904,0.088971859,0.000168154
1989,4.189513589,0.029092512,0.000223929
1990,3.962221351,0.028591305,0.000985069
1991,3.630992072,0.078880617,2.55104E-05
1992,4.034734632,0.036014704,0.00098754
1993,3.171743329,0.086595778,0.000136329
1994,3.23216437,0.034017405,0.000245574
1995,3.602610408,0.088863824,0.0002119
1996,2.859269571,0.075911715,0.000148913
1997,4.744455106,0.038642197,0.000421816
1998,4.954125698,0.06748039,0.000692638
1999,3.400886564,0.063912271,0.000555724
2000,2.893900767,0.088022655,0.00059399
2001,3.12452942,0.010972711,0.000111851
2002,4.854588899,0.023612949,0.00055942
2003,3.320713328,0.057250258,0.00021049
2004,3.333067133,0.006808004,0.000207166
2005,4.293917182,0.071428549,0.000643202
2006,3.005498129,0.001302777,0.000800622
2007,4.747140213,0.085405037,0.000119888
2008,4.501234997,0.075432336,8.4953E-05
2009,3.59184527,0.028151572,0.000780743
2010,4.642927465,0.011721409,0.000564999
2011,3.345753534,0.097264132,0.000855126
2012,2.690019806,0.004171209,0.000974892
2013,3.554949819,0.035447512,0.00012404
2014,4.712205026,0.039978347,0.000870624
2015,4.518604912,0.031945395,6.15894E-05
2016,4.182127151,0.024338163,0.00018473
2017,4.052202255,0.048150219,0.000876284
2018,3.312822495,0.03535171,0.000341185
2019,3.23764352,0.078045386,0.000844973
2020,4.353205899,0.011404771,0.00074339
2021,4.571354139,0.044487722,0.000977163
2022,4.087485911,0.037839029,0.00049816
2023,4.603335348,0.038810132,2.94219E-05
2024,4.499514559,0.06914961,0.000423385
2025,2.521809238,0.056542717,0.000795135
2026,3.555624045,0.02568206,0.000870927
2027,4.641615501,0.022650161,0.000445075
2028,2.811194918,0.079969067,9.1389E-05
2029,2.638203049,0.052500446,0.000526977
2030,3.202368965,0.056965634,0.000946246
2031,3.321115244,0.074239875,0.000968636
2032,3.614507438,0.023832197,0.000329066
2033,3.996354195,0.09022889,0.000726771
2034,2.549999047,0.033458076,0.000437225
2035,2.666116053,0.064790526,0.000816091
2036,2.764709074,0.037878133,0.000291662
2037,4.045967009,0.012398315,0.000377632
2038,4.751212867,0.043479967,0.000376868
2039,2.674598751,0.024582907,8.58524E-05
2040,3.18848162,0.034446064,0.00087241
2041,2.645351255,0.033727696,0.00016634
2042,2.831949813,0.083833379,0.000230641
2043,2.627263059,0.015921435,0.00039687
2044,2.716898965,0.060107718,0.000859399
2045,3.150772733,0.081173418,3.4641E-05
2046,4.97076608,0.085071935,0.000501893
2047,4.001487199,0.049970486,0.000115796
2048,2.642804246,0.071899742,0.000129351
2049,2.764729975,0.078672844,0.000911035
2050,3.197019186,0.053549317,0.000557906
2051,3.038891575,0.044062854,0.000793226
2052,2.88595804,0.018755508,0.000816791
2053,4.119348856,0.009937125,0.000109836
2054,4.714444635,0.042032053,0.000463701
2055,2.913445715,0.065242689,0.00073135
2056,2.864194568,0.065801783,0.000953723
2057,3.194489313,0.067985245,0.00048876
2058,4.624249156,0.095932026,0.000764254
2059,4.979155728,0.060371607,0.000548428
2060,2.972827917,0.074775169,5.85765E-05
2061,2.7672993,0.086386895,0.000190932
2062,4.787490595,0.085734647,0.000132167
2063,4.974086296,0.008360054,0.000155814
2064,3.094970461,0.085592858,0.00081806
2065,4.696912094,0.086530139,0.00095286
2066,4.548273773,0.018346185,0.000622079
2067,3.766895563,0.054387651,0.000676696
2068,4.105073074,0.022609041,0.000839429
2069,2.676483611,0.021725775,0.000669399
2070,2.693133568,0.095237934,0.000220487
2071,4.211230656,0.052708664,0.000440573
2072,2.605883105,0.049660155,0.000961226
2073,3.832495698,0.067271923,0.000154006
2074,3.744354025,0.083786135,0.000760306
2075,3.767254792,0.027490257,0.000204672
2076,3.07487654,0.079069951,0.000722942
2077,2.685666632,0.040641318,0.000250525
2078,3.53710358,0.05240928,0.000117024
2079,3.0350687,0.037520365,0.000607781
2080,3.148917432,0.045052406,0.000864652
2081,4.322418221,0.005288506,0.000893101
2082,4.335844132,0.047775542,0.000405282
2083,4.336985751,0.080326025,0.000605479
2084,3.720661763,0.073929887,4.97037E-05
2085,3.98400087,0.098328517,0.000128013
2086,4.308757794,0.044121671,0.000106312
2087,2.871010806,0.040991378,0.000543492
2088,3.440148003,0.05857618,0.000824554
2089,2.909915112,0.002276454,0.000757696
2090,4.028994,0.063785146,0.000901385
2091,4.846678819,0.040506532,0.000567288
2092,4.692942718,0.001321701,0.000843912
2093,3.487716634,0.020457212,0.000444631
2094,3.294894944,0.086132009,0.000753534
2095,4.069977931,0.000562086,0.000522172
2096,3.225010243,0.011654253,0.000161381
2097,4.989808703,0.080457627,0.000621428
2098,4.708300019,0.036834217,0.000850115
2099,3.888882556,0.000392918,0.000306039
2100,4.073817737,0.045992097,0.000393866
2101,4.414753365,0.067439288,0.000328219
2102,4.286083328,0.02496369,9.88732E-05
2103,3.27278707,0.011868362,0.000331357
2104,4.802741742,0.01252682,0.000374401
2105,3.033472959,0.049779079,0.000336827
2106,4.036030268,0.085847308,0.000971078
2107,3.153560159,0.091562402,0.000439081
2108,4.941841914,0.061728462,0.000945036
2109,4.057671574,0.048012695,0.000502404
2110,4.64133776,0.015346601,0.000724519
