ec_id,E1,E3
2141,539.7191146,1.643278458
2142,499.3153548,0.026583687
2143,573.3216823,3.188521166
2144,533.6198,2.660026719
2145,543.5451894,1.875985236
2146,574.9513429,1.230826736
2147,519.3611188,3.067550121
2148,517.481749,0.389964004
2149,542.2809986,1.049132822
2150,494.0777612,0.104894933
2151,543.2662643,2.901563785
2152,527.5459497,3.878512069
2153,477.6299783,0.320307616
2154,561.5468196,0.323391131
2155,536.253309,0.361772257
2156,526.3478713,0.175951875
2157,481.3267037,0.082537463
2158,496.4032664,2.003998946
2159,510.2088128,0.408553477
2160,568.1635763,3.34588942
2161,558.3285856,2.106827698
2162,533.3325163,0.030876153
2163,498.6296638,3.873642045
2164,588.8350225,1.348784899
2165,513.9775049,0.050068895
2166,552.1794947,3.819941439
2167,569.7401947,2.148275268
2168,590.6274922,4.296651995
2169,574.0780166,4.514136978
2170,508.0997557,2.47578441
2171,493.7351832,4.49390696
2172,505.5345155,4.288307675
2173,517.9419169,0.8452532
2174,476.2410633,2.537288827
2175,470.5794239,0.715362766
2176,547.4470312,3.371329541
2177,500.4075764,3.678800424
2178,504.0841763,4.8244918
2179,471.2333398,0.903714363
2180,413.763528,0.35963956
2181,512.5151366,0.990802931
2182,527.1196951,2.302488201
2183,504.931055,0.870824396
2184,559.1144126,2.159407403
2185,525.409279,1.964233742
2186,528.5959021,3.370335897
2187,575.0678789,1.245670701
2188,561.9290753,1.570544894
2189,550.3507213,1.246306121
2190,573.0378247,2.129095241
2191,640.3490481,3.671789095
2192,536.5736767,4.952482288
2193,563.9259953,0.620229886
2194,547.9876981,1.248671452
2195,502.4203684,0.572564448
2196,521.3197086,4.471805313
2197,532.820717,2.161914209
2198,524.991441,3.306284756
2199,526.4974967,3.048693021
2200,519.3158323,0.871700261
2201,555.3980162,1.104849356
2202,514.3724502,2.789823771
2203,437.287454,2.714168249
2204,525.4697632,0.969251046
2205,466.5964979,4.967484424
2206,497.0246496,3.68308392
2207,532.7403967,0.133861689
2208,477.1931003,2.08455365
2209,492.5752254,4.234948019
2210,533.5728693,0.647312294
2211,564.6621379,3.287442363
2212,559.4638729,1.090625273
2213,579.2814506,4.119718205
2214,553.245321,3.228194408
2215,541.5628926,1.772199469
2216,574.1338608,3.289999258
2217,529.9781833,4.472930772
2218,574.6049496,3.823698385
2219,528.7212417,0.046714616
2220,471.9692668,1.138840633
2221,501.4665568,4.066950075
2222,539.2947125,2.478560238
2223,483.77817,3.81440799
2224,523.401505,4.675627357
2225,542.7346962,3.813043637
2226,491.8564408,4.301519903
2227,403.2847165,0.991244078
2228,506.6861886,2.795862515
2229,503.0150141,2.321464088
2230,537.0715054,2.808490964
2231,511.7123581,3.36358771
2232,499.5417412,3.935972526
2233,526.2140511,2.755764258
2234,516.1014175,1.271660737
2235,579.9759284,2.810811483
2236,559.796125,3.839465689
2237,530.5748303,3.143602329
2238,508.0489695,4.666474034
2239,523.790129,1.732499958
2240,522.7446889,4.685892718
2241,520.9990412,1.987768102
2242,501.7708809,0.981781734
2243,553.7826118,4.588014174
2244,576.2021643,0.08494117
2245,518.4172867,2.692333072
2246,507.6452871,3.309664443
2247,477.7333091,2.866768036
2248,462.3798615,3.503811281
2249,507.7568476,1.223261339
2250,456.0611101,4.878385872
2251,440.0399057,2.648281312
2252,481.1710535,1.790093488
2253,491.2032854,4.466223697
2254,544.814216,0.361575896
2255,490.8937428,2.941801396
2256,520.8929925,2.652409005
2257,501.3719525,4.62926518
2258,554.965555,3.3767102
2259,537.9104834,1.362409175
2260,567.1004644,4.225672222
2261,590.4264308,4.516482404
2262,550.1498321,2.858434496
2263,543.6305128,3.794252766
2264,507.608311,0.279542362
2265,580.7735121,0.145312912
2266,529.8575033,2.28050558
2267,488.1133275,3.011425633
2268,550.2479837,0.882715565
2269,522.2365782,2.578643548
2270,533.0305089,0.353880771
2271,437.1645325,4.210645841
2272,513.4430894,4.822568707
2273,481.2093592,0.031921907
2274,452.1465591,3.843464194
2275,444.911518,2.863966256
2276,419.5231522,4.859686555
2277,501.1878967,0.091080868
2278,523.4838764,1.021208835
2279,596.3871404,4.576198235
2280,450.919918,1.869763401
2281,521.0433013,4.561641818
2282,519.1931617,2.638122928
2283,551.5938546,2.398019277
2284,551.1945556,3.883446173
2285,589.4316691,4.57946193
2286,525.772202,2.750079898
2287,563.0746162,4.85072009
2288,504.3395144,0.437346712
2289,534.2375217,4.248929393
2290,502.0685939,3.820922294
2291,528.0395638,3.901759302
2292,461.0499137,3.040544871
2293,501.7076431,2.13628191
2294,443.5068923,4.698438349
2295,533.2080886,2.405161804
2296,484.083354,4.950504128
2297,448.259765,4.013827398
2298,546.8735903,2.005000969
2299,498.1397641,1.479507146
2300,518.4586003,0.445052156
2301,413.7754069,0.647664534
2302,488.2452712,0.330819138
2303,504.2904273,0.806565231
2304,507.8300993,3.30260707
2305,490.5331411,4.168023003
2306,549.2974507,0.528797836
2307,567.7530007,2.470774794
2308,556.7650975,0.972730699
2309,553.2054132,3.393568449
2310,557.8163336,3.050951836
2311,542.2716063,4.507197006
2312,523.7759973,1.72534088
2313,572.4652535,1.702136374
2314,523.9257928,2.172528275
2315,499.5747277,0.583201611
2316,526.0583269,1.277631449
2317,504.8845692,0.65231711
2318,548.2616373,0.649028134
2319,503.2408013,0.688063143
2320,539.2262061,1.730462797
2321,515.6226667,3.495974097
2322,442.6243921,3.833684888
2323,482.5756595,3.945975089
2324,508.6114549,3.731428698
2325,500.0359899,1.581547797
2326,494.9898269,4.115990544
2327,512.0760315,1.555157564
2328,553.604131,0.869734786
2329,523.144868,0.775982954
2330,550.9774328,4.239612427
2331,522.5678356,4.802004048
2332,535.550457,1.821550778
2333,522.9473508,0.214061638
2334,561.0322497,0.355906721
2335,536.1663049,1.476408109
2336,497.2798876,2.362677262
2337,494.2311327,0.800828393
2338,529.4154798,1.556558854
2339,550.1929265,2.459750073
2340,499.4370415,1.039963341
2341,492.7008018,2.448691291
2342,519.3125206,2.40537992
2343,497.2863228,0.934564856
2344,518.395455,0.892845668
2345,427.036816,4.550366087
2346,471.8402337,3.491176251
2347,485.5510737,3.784714884
2348,477.6816575,1.349349979
2349,531.656336,1.075027839
2350,494.7665427,2.294064281
2351,458.4416881,2.84048958
2352,499.5506101,1.714674062
2353,583.1753679,4.000528461
2354,533.1026313,3.604435883
2355,560.9003682,1.928163788
2356,532.6879944,3.491259004
2357,472.3186115,2.526477133
2358,573.010662,3.269812323
2359,511.5460686,4.229401945
2360,574.3528075,2.239261842
2361,521.5162869,4.411884318
2362,573.1231761,0.279479853
2363,582.8371496,4.904889752
2364,515.3250155,3.768442098
2365,542.3788141,3.631531559
2366,477.2946425,1.826067904
2367,554.6535275,4.002770125
2368,452.766585,3.376404314
2369,491.4935068,2.533024912
2370,483.420269,2.668457899
2371,488.9891939,0.478693892
2372,501.568113,0.541827781
2373,486.3931042,3.282290115
2374,492.789334,0.136989133
2375,499.0867539,2.548159075
2376,503.3999608,1.778274389
2377,500.0701851,2.578991775
2378,470.0473885,1.174795813
2379,536.0721365,3.388078332
2380,573.3105068,0.285871012
2381,558.6700583,4.730309639
2382,537.1815772,3.761889426
2383,569.6956201,1.199210376
2384,576.3526789,0.647296177
2385,554.0572707,3.617792927
2386,537.655897,1.587215855
2387,498.940827,1.743332772
2388,502.0187276,4.919395812
2389,496.194937,4.559783903
2390,539.6138463,1.323553628
2391,513.0945926,4.804354888
2392,445.1774202,2.460035491
2393,502.5744871,1.40498287
2394,502.5344399,0.899311699
2395,529.9441294,1.482000745
2396,462.6293679,1.277627288
2397,482.2820229,4.235725922
2398,552.1994124,0.542851024
2399,474.6735051,1.628118122
2400,463.3903449,3.399647848
2401,492.3738697,4.886328677
2402,541.5252932,2.949652384
2403,538.520261,2.87935929
2404,465.5518121,0.491404921
2405,534.3390553,4.559018551
2406,519.2002556,1.452536095
2407,539.9747192,4.386306535
2408,500.2170433,4.846828154
2409,511.2110561,2.231747046
2410,501.0639742,1.715464837
2411,541.6707382,4.28148103
2412,535.1230574,0.811308836
2413,519.0564625,0.88338044
2414,528.5478496,3.769114566
2415,435.0778691,1.870861404
2416,468.2618589,0.087102091
2417,498.1440125,4.893861374
2418,490.4316247,4.926242118
2419,453.9877364,1.178604087
2420,521.1742442,1.590384599
2421,462.6546056,1.256655884
2422,455.7695389,3.324847055
2423,510.5747552,4.752948633
2424,447.8964008,1.823995438
2425,555.4429531,2.069324473
2426,543.0775159,2.988695397
2427,513.2979185,1.74260817
2428,530.497143,0.789432539
2429,517.7855962,1.194041178
2430,559.3778322,2.617440673
2431,581.1469073,3.141430362
2432,544.3298358,1.377639895
2433,535.84502,3.334585623
2434,501.1200486,0.69135952
2435,500.0256766,0.91374531
2436,505.0690947,1.920875432
2437,526.5211948,2.120710622
2438,525.4961064,1.890776338
2439,525.3770805,3.925294827
2440,439.5899559,1.921969772
2441,453.3805553,4.532752086
2442,493.6971849,2.728527087
2443,495.6522681,3.613485744
2444,460.307293,2.33491307
2445,484.6178185,4.821150136
2446,462.6316458,1.64024486
2447,412.0205809,0.7605054
2448,537.1096681,3.125117917
2449,536.1757699,0.070260491
2450,521.6154053,2.848485223
2451,514.3011836,0.021841053
2452,502.4473069,3.56079676
2453,528.3868898,0.917257988
2454,532.8336187,2.730687856
2455,555.2074928,0.606818403
2456,522.0945474,2.157494004
2457,547.9384557,4.000384676
2458,498.3389993,0.532339992
2459,566.037638,4.942442947
2460,501.7655042,3.678975016
2461,548.6854192,2.369339769
2462,504.2404103,4.728124327
2463,522.5432754,2.958569847
2464,471.3226894,1.870473153
2465,514.6885958,2.462027784
2466,461.99624,3.067426776
2467,483.7396648,2.967711175
2468,454.4831391,2.800006063
2469,479.3723512,0.529268035
2470,490.7757382,1.335956914
2471,476.536641,4.083297424
2472,482.1722072,1.884467554
2473,453.5402543,2.508181488
2474,520.9115677,0.26867817
2475,568.6246984,2.3813924
2476,524.1283386,1.439115322
2477,551.6459266,4.752887073
2478,500.1760898,2.077781987
2479,536.8079065,1.51175547
2480,492.0287691,4.357583093
2481,537.4681443,3.846636361
2482,522.8706461,4.672710597
2483,550.3315286,3.894958486
2484,517.4227007,0.87632709
2485,529.2862257,2.208041813
2486,509.3011502,3.144132099
2487,513.1604538,4.060773233
2488,471.1035826,1.392152344
2489,476.5197131,1.202370346
2490,495.8758199,4.497120842
2491,523.3414808,1.314702367
2492,466.7775617,4.646716058
2493,457.8962709,2.077923606
2494,479.5570546,0.803537841
2495,529.6050466,3.521642099
2496,534.0702048,1.075162549
2497,500.0962737,2.504847412
2498,534.1675562,4.666813916
2499,527.8675545,4.328411094
2500,523.5447116,0.003846014
2501,526.7672421,0.571457881
2502,477.3314835,2.876091593
2503,540.3818067,3.607387557
2504,508.6424427,3.701550292
2505,464.3329188,2.368947154
2506,523.9814266,3.079326253
2507,492.8859484,1.989424438
2508,523.3936359,2.824048713
2509,515.7301198,2.674424682
2510,485.3229758,0.158362195
2511,495.5063197,4.014706845
2512,465.2336031,4.746929636
2513,502.2519062,3.028248917
2514,498.304305,0.167119321
2515,416.3576581,1.588128216
2516,459.2552331,0.25961338
2517,461.1844621,4.551156613
2518,476.8265593,3.63711182
2519,548.5515246,2.455963395
2520,492.1922521,3.541440747
2521,515.5279625,2.18180603
2522,502.1090622,1.000021099
2523,488.0335139,3.978307174
2524,544.6469114,4.404705599
2525,532.3892379,1.36708325
2526,548.0227036,3.041998586
2527,551.6657904,2.651743481
2528,563.9533154,3.783728481
2529,531.3655367,0.935862976
2530,513.871858,0.784492013
2531,551.0127925,1.847865258
2532,465.6684058,3.527948016
2533,486.685129,4.519752255
2534,451.2383735,2.286317689
2535,496.3208129,3.382958193
2536,471.2576102,4.889482846
2537,490.4623677,1.164754572
2538,472.7930315,4.160525832
2539,463.9321941,1.780667503
2540,487.2634475,3.325465583
2541,463.306986,2.499432246
2542,481.5446827,4.69805985
2543,518.4910006,0.809293692
2544,527.897536,1.307432303
2545,535.7568541,3.385463099
2546,507.4827522,4.799202693
2547,515.3672683,4.306066661
2548,499.6366874,4.209515737
2549,469.2130975,0.428843247
2550,534.550704,2.468632564
2551,557.2842231,0.124972142
2552,537.4711782,0.420439826
2553,556.0985794,2.317903977
2554,528.616096,1.770010735
2555,514.71792,3.858862353
2556,516.7703515,2.404255154
2557,471.8081609,2.505029384
2558,488.6538323,4.310288743
2559,487.9655891,0.235831871
2560,454.872731,1.175190679
2561,440.871507,4.952254285
2562,461.1573183,0.481540445
2563,452.0042338,1.848691165
2564,503.4987451,2.697054639
2565,492.6062093,3.749031106
2566,535.3442989,3.054243041
2567,507.0644028,3.006333958
2568,507.5369256,4.78289312
2569,511.4453707,3.383059593
2570,523.8837149,1.563377572
2571,531.5297447,4.735016399
2572,543.6503536,0.46793551
2573,505.5404242,4.262455246
2574,516.8723596,4.757580999
2575,570.3747989,3.041910308
2576,509.1584552,1.195042515
2577,539.6675063,3.812464118
2578,507.5866864,1.579598185
2579,561.9071619,1.574858439
2580,558.4301932,4.764520091
2581,498.9871743,2.102694651
2582,486.2772707,3.742543107
2583,578.197001,1.698550274
2584,498.6778191,3.944491356
2585,453.3134886,2.18351386
2586,510.5735421,1.461391887
2587,475.7662442,1.156730907
2588,502.8969737,4.432298975
2589,474.0527752,1.434458813
2590,503.9998514,0.039292863
2591,489.3292325,4.757011118
2592,538.4331691,1.713527678
2593,538.6062657,4.779690168
2594,435.5054917,2.830310585
2595,516.2024417,3.08364734
2596,494.1400528,0.388929614
2597,556.605035,3.375015362
2598,584.7992698,1.61286939
2599,551.0303442,1.082959964
2600,538.682996,3.031097226
2601,495.7216849,4.331713526
2602,577.2757947,4.28718308
2603,519.3393298,4.693061864
2604,494.1077377,3.128004488
2605,475.8755648,2.310923149
2606,482.697114,3.526419786
2607,422.7105883,2.809126645
2608,473.7499525,1.447612458
2609,421.127542,1.075972997
2610,499.4561904,3.063315166
2611,477.9611933,4.086024705
2612,491.8254108,4.036294966
2613,464.8507871,4.638582397
2614,487.8744148,4.580776622
2615,558.4787173,4.214766951
2616,522.1755219,1.382352
2617,512.9613445,1.923874282
2618,497.3911305,4.799720067
2619,512.9781563,4.262716431
2620,492.9099359,2.150476398
2621,530.5680265,4.335078319
2622,490.7702984,1.364955258
2623,533.1481299,2.445370805
2624,511.2646137,0.556816837
2625,504.5444997,4.203181045
2626,445.2669791,0.39621842
2627,475.7529011,1.614670422
2628,510.8202799,3.132877486
2629,501.682542,4.973855274
2630,503.6000027,3.004165936
2631,494.107742,4.818835958
2632,512.7463723,3.988575791
2633,427.2260257,3.00252806
2634,447.9610303,0.348019584
2635,435.0697526,1.318436729
2636,514.979154,3.831955164
2637,517.3741082,0.959415999
2638,428.9785498,2.8368314
2639,493.6490234,3.137847835
2640,538.810328,1.909646722
2641,501.9667991,4.018740325
2642,496.3125849,2.330356991
2643,486.4045901,0.784463075
2644,525.1149361,2.435925938
2645,539.1215472,2.217984051
2646,413.1495781,3.075695502
2647,470.6780896,1.290542936
2648,526.5262128,4.54497173
2649,527.6685668,1.048677141
2650,529.5770388,0.4958064
2651,489.9498312,1.214939435
2652,500.1682189,2.680178106
2653,548.2538709,2.773564884
2654,436.4558526,1.192945047
2655,483.9105836,2.506851258
2656,471.1150038,1.333242662
2657,479.2963731,0.393390539
2658,503.0341928,3.934110182
2659,449.9734259,2.06606873
2660,450.8492856,1.042248793
2661,469.3611787,3.947644084
2662,478.6464093,4.22582696
2663,484.6997018,2.611216326
2664,479.7084156,1.931780359
2665,459.9862725,4.414727116
2666,560.6466494,4.591631967
2667,460.4272515,1.049625135
2668,521.5512999,4.978519906
2669,509.9016017,3.352445882
2670,482.0620112,0.571616453
2671,494.1163417,3.433861975
2672,506.3889165,0.822508021
2673,505.6479404,1.325023555
2674,466.1998665,4.639663547
2675,459.6288064,4.928755887
2676,541.9776142,3.365990759
2677,500.2243698,1.334018173
2678,458.8289275,2.032021323
2679,463.0345288,4.754117674
2680,499.4804349,1.296773437
2681,399.137288,3.168785901
2682,490.3821995,0.179141483
2683,472.5523389,2.135752808
2684,498.7041979,0.99682419
2685,455.3555034,4.94155455
2686,468.2431983,4.775073399
2687,451.3923436,0.493513096
2688,502.2482167,4.119788362
2689,530.3574871,4.155230448
2690,461.5780601,3.138568474
2691,469.7434074,0.081332788
2692,535.6268795,3.44756763
2693,535.5562456,1.275517528
2694,513.7740315,1.750723672
2695,529.0128027,2.766442618
2696,604.040998,2.246714177
2697,501.5644987,3.165230282
2698,504.5445533,2.701639228
2699,521.6297956,4.709278811
2700,503.6304902,0.564701911
2701,489.4936346,1.176194271
2702,487.4532049,4.459504224
2703,487.9154944,3.222090155
2704,473.5266741,1.628399722
2705,452.1362984,2.38431686
2706,448.2718606,0.785766949
2707,481.821069,1.206299524
2708,475.3140587,3.540177394
2709,455.5941767,2.028527795
2710,441.4116127,3.155814032
2711,486.376753,0.917725363
2712,478.5137883,4.090401871
2713,442.6723113,0.745765765
2714,499.1269879,0.068565595
2715,519.5939019,4.924591997
2716,514.8373837,3.391347548
2717,449.1087528,0.034923682
2718,518.2751057,4.677451047
2719,513.0965805,3.876861477
2720,537.9459131,3.259345972
2721,491.1870002,4.217057786
2722,490.4024713,3.432045763
2723,486.938022,0.60282018
2724,503.7448743,3.57910765
2725,484.7050237,0.126113448
2726,453.7802602,3.163565934
2727,421.7923453,4.182220222
2728,459.7602771,3.726628402
2729,487.6104856,0.917448966
2730,464.5906929,2.56923255
2731,491.7812137,3.452696138
2732,325.5487814,0.207960421
2733,434.5766034,1.684241605
2734,456.3559337,0.746364253
2735,486.0037406,3.218076905
2736,486.0089771,3.394486545
2737,487.2211534,4.279155578
2738,475.6777547,1.130775368
2739,505.1716637,0.341691581
2740,433.0978184,2.80759281
2741,546.7340506,2.43204014
2742,480.2501556,3.965615244
2743,499.9232885,2.851924977
2744,549.2086076,3.760758088
2745,519.9304738,3.870025603
2746,555.7401512,4.760025055
2747,521.1130885,0.677808792
2748,472.9540129,0.689292086
2749,477.1008077,0.269790444
2750,420.3350637,4.646350133
2751,499.5221191,1.769547455
2752,477.3792386,0.373030049
2753,491.0474158,2.236149848
2754,449.6118647,3.297750448
2755,498.3590057,3.564658351
2756,470.2679467,2.305446708
2757,439.4477088,3.67298304
2758,562.3541456,3.572918814
2759,514.1160923,1.924795089
2760,511.2227394,0.564310633
2761,487.7424297,0.968660111
2762,499.134267,1.278185594
2763,507.5964841,0.684068361
2764,487.3323297,1.097135373
2765,541.4104893,0.403745382
2766,548.0613029,4.255258746
2767,527.1551971,2.859657855
2768,510.4233384,4.10769227
2769,475.1378136,2.177263863
2770,493.9290484,4.192226017
2771,488.6322151,4.871449093
2772,502.3585021,4.979248166
2773,456.4567677,4.746845822
2774,468.8445812,4.71258517
2775,475.4769154,4.71979442
2776,432.3405702,0.464668566
2777,428.1265319,0.206917156
2778,426.2402568,0.776094373
2779,424.4425923,1.160393588
2780,488.87983,0.11160658
2781,459.9933999,2.908432553
2782,447.8823224,4.639174741
2783,434.0135855,1.662327546
2784,473.3786025,0.854093377
2785,461.5822791,2.999616646
2786,498.9137279,4.055279681
2787,506.2850459,2.824413243
2788,528.5513275,0.254590734
2789,492.5628601,2.455132016
2790,487.2003994,4.225139415
2791,521.9199544,2.030566892
2792,459.3675502,0.971757349
2793,486.9323712,3.331012517
2794,518.984683,4.734700774
2795,508.0409794,0.872506556
2796,445.2493587,4.937120807
2797,555.9024582,3.287222512
2798,453.8846798,0.873422673
2799,401.2383649,2.707152674
2800,463.8095399,0.765807332
2801,473.7374445,0.520326372
2802,421.5926064,2.948768568
2803,508.8302558,0.70016343
2804,393.9591025,3.66320577
2805,489.3272809,3.083162847
2806,482.354333,2.207166765
2807,471.4535715,2.748342701
2808,489.3845825,2.964034712
2809,431.9291963,4.288563099
2810,474.8660439,3.395853251
2811,469.5257216,4.885624499
2812,446.1367849,2.379114392
2813,527.8330662,4.788344671
2814,503.1197562,4.714319456
2815,524.7699829,1.531674536
2816,571.8930616,4.950317898
2817,474.0632833,1.530950782
2818,486.7603284,2.42368796
2819,485.7285191,2.290445747
2820,484.1024526,1.661014755
2821,478.3568859,3.641316528
2822,523.4313938,0.040957222
2823,435.2005881,0.739887953
2824,437.7932123,2.432295483
2825,494.3194184,4.727769829
2826,432.474958,0.84879703
2827,397.3570019,1.503846082
2828,434.2555261,2.402159119
2829,385.0892024,4.297689089
2830,482.9608293,3.085737967
2831,493.0680131,3.631959771
2832,528.0354757,2.494046296
2833,432.2243227,1.313937412
2834,504.647967,0.587519253
2835,472.4195418,3.376027106
2836,492.0902509,3.994464063
2837,485.3462222,3.072197036
2838,467.571866,3.67531694
2839,520.9730689,3.335325221
2840,500.7579648,2.618655594
2841,494.3203797,1.97177561
2842,507.0920227,3.949289374
2843,480.856275,3.909363612
2844,480.9181705,1.963585599
2845,480.4709841,2.265336195
2846,469.5040282,2.171424777
2847,431.5395454,3.943886211
2848,456.450862,2.595651755
2849,468.6886488,2.188190472
2850,455.7233913,2.844960758
2851,424.4678302,4.334839987
2852,445.3997592,1.685838126
2853,413.0886395,0.993469924
2854,457.0317055,3.765359878
2855,430.83452,4.960006724
2856,510.0336834,1.984715695
2857,500.4750885,1.8611941
2858,483.4017908,2.233298317
2859,461.4529288,1.083728006
2860,462.592982,1.752296597
2861,506.5263197,4.511721369
2862,507.4969174,2.614613037
2863,484.7739787,2.166833398
2864,480.9229776,4.079127612
2865,522.7643993,0.117999651
2866,535.7813701,1.232606717
2867,505.3834765,0.32404488
2868,509.5641996,3.606348882
2869,467.0186638,4.371034305
2870,476.8632354,3.68832799
2871,438.8540826,1.681549524
2872,428.3810638,3.688938213
2873,455.2824324,2.634545857
2874,461.403881,1.406053168
2875,512.8786583,3.973606607
2876,417.8678212,4.727337542
2877,495.0420073,0.616074561
2878,480.0079674,4.121052188
2879,479.3949785,2.431387839
2880,510.8458131,2.931641137
2881,501.3765891,2.887717362
2882,502.165682,3.69196235
2883,552.5810499,4.828570725
2884,463.2905208,0.988987854
2885,488.581514,3.680045773
2886,483.3648479,1.793302673
2887,448.5373661,1.300327483
2888,513.393165,0.580253688
2889,460.5646727,0.444277602
2890,553.7130778,3.945591269
2891,440.4006171,3.342313571
2892,511.8622908,2.023592449
2893,476.8528673,2.144405453
2894,465.9207801,1.370517243
2895,444.0348288,4.983605286
2896,466.0940172,4.54132743
2897,440.3957924,1.949365985
2898,440.0162459,4.553001349
2899,451.7372608,4.396331236
2900,521.6279918,0.890222976
2901,366.3159843,1.341375728
2902,458.327413,3.334180979
2903,513.2975381,1.814648969
2904,461.6854602,3.794646254
2905,478.0367332,3.603289315
2906,512.1744011,0.871775038
2907,492.8001821,3.957748244
2908,467.4746657,3.998053094
2909,516.369301,0.151248944
2910,513.666707,4.15381778
2911,523.6649243,2.402184701
2912,511.9963998,2.990395366
2913,453.1836962,1.752535877
2914,533.8202497,3.824817038
2915,528.421791,0.925672754
2916,479.1715596,4.041661981
2917,512.6540843,2.058270178
2918,501.2951119,0.801726105
2919,449.5784102,4.356576515
2920,480.8435366,4.12062842
2921,498.6886479,4.652599586
2922,520.7607926,3.694526884
2923,390.4026715,3.013353641
2924,433.2100539,3.907695512
2925,443.7557196,3.665404403
2926,477.2080117,0.521107937
2927,452.7036939,3.36794988
2928,456.3766169,0.423112111
2929,415.9400946,3.104959731
2930,474.3125732,0.031048938
2931,500.4793568,4.700549881
2932,496.0069486,3.121950902
2933,521.8427648,0.613834446
2934,497.503456,3.209990672
2935,494.3413402,2.260576179
2936,508.1309181,0.347250189
2937,474.6917907,1.975001596
2938,499.1057148,0.515527677
2939,467.5017911,2.19734734
2940,476.5294577,0.525099364
2941,500.2221924,0.852331219
2942,472.665527,4.239294151
2943,440.9630819,4.452120755
2944,510.1023742,4.006396832
2945,498.7792544,3.907473385
2946,389.1556439,3.95456221
2947,453.6125571,4.513195031
2948,417.8188657,4.940888383
2949,459.489682,4.432132297
2950,460.4682947,1.99327405
2951,486.5090014,0.838306029
2952,394.569698,2.892479322
2953,480.9029279,3.187024786
2954,456.1782065,1.479469508
2955,458.1518207,0.926756445
2956,501.5691226,4.399792586
2957,468.7256975,1.298588337
2958,531.5233324,2.72717125
2959,479.9730682,1.089498231
2960,516.1522126,0.495922917
2961,473.2184073,2.544676389
2962,465.644159,0.419791777
2963,456.6086977,3.371581351
2964,437.0219768,3.499900163
2965,450.5424431,0.406323045
2966,460.504074,4.684406414
2967,377.0772605,4.154369137
2968,433.7680348,3.150811708
2969,440.1154255,4.083940336
2970,464.0912895,4.594093201
2971,444.5610173,4.449710065
2972,443.1672949,4.888005072
2973,466.0307918,4.688827278
2974,395.3204165,1.404563886
2975,474.1154352,1.963153388
2976,464.7483185,2.874977816
2977,481.2734272,4.808041703
2978,438.8751011,3.107797191
2979,510.231,4.860529288
2980,499.8496452,4.212770726
2981,451.4370092,4.662111503
2982,494.001805,4.617314251
2983,541.4204068,2.023089621
2984,477.4189907,4.570556424
2985,527.0559492,3.249210148
2986,477.8152209,1.81780757
2987,528.1308604,4.00671624
2988,476.6085623,1.386839438
2989,439.0680987,0.070474739
2990,472.6657243,4.914482698
2991,432.4896664,3.484996496
2992,499.526829,4.391957249
2993,441.6131075,3.455276269
2994,441.087496,4.297977088
2995,432.3485411,2.129699351
2996,428.7140267,4.084447733
2997,422.7416133,3.470218015
2998,507.6803462,4.381369043
2999,491.9034501,1.948655242
3000,428.0353442,2.656991255
3001,466.3195318,3.877956642
3002,506.7945383,2.350070824
3003,467.2700119,4.408138733
3004,515.9219939,0.846438104
3005,503.0311589,3.037810969
3006,492.4290806,4.39288825
3007,441.1688637,1.219102952
3008,469.66804,1.382245919
3009,507.0469027,3.069991048
3010,461.3774606,0.685071984
3011,435.104419,4.254240292
3012,461.1515486,4.896250022
3013,476.5764136,0.73016597
3014,499.9500398,3.850937993
3015,471.9673397,1.636887097
3016,469.4679879,2.921402797
3017,465.7712077,0.731032603
3018,466.0288625,2.075805508
3019,442.8875211,1.326929011
3020,437.3580084,1.11432634
3021,471.4078005,0.681584955
3022,503.2654867,4.589807842
3023,446.2593617,4.015870826
3024,445.3439132,0.595481207
3025,531.4065474,3.519742603
3026,452.9300198,3.643263287
3027,460.0512813,1.459836461
3028,489.9945396,0.862300122
3029,529.6508022,1.130970807
3030,508.9204135,2.153259287
3031,474.8482006,2.763364967
3032,473.3916488,4.919793155
3033,493.7791488,1.731393894
3034,459.6212068,4.997694083
3035,488.6517232,2.463595285
3036,415.9594419,3.309238638
3037,436.6854365,1.707723995
3038,477.2018364,2.314476306
3039,421.3841133,1.896750669
3040,484.9300241,3.384751926
3041,432.1126495,3.272089465
3042,456.8926044,2.468882986
3043,454.0486075,4.472935722
3044,468.6846935,2.048934605
3045,439.0431137,4.108704815
3046,468.1174599,2.420087395
3047,474.9971968,1.03065661
3048,457.3646709,3.371036968
3049,473.1625081,4.979911104
3050,526.7871659,0.497117651
3051,449.7861892,4.545344052
3052,531.7461891,3.881409762
3053,470.3543246,1.24124779
3054,484.2903678,3.561899138
3055,468.3521192,4.80712142
3056,484.9148057,0.417033207
3057,498.6832444,3.722483608
3058,450.2412846,2.713897293
3059,485.5665963,0.415607792
3060,421.8338971,3.250479248
3061,462.0678234,4.634163368
3062,484.3481646,4.566580435
3063,447.1563713,1.244579784
3064,496.6518354,2.129099871
3065,443.1257036,0.322217304
3066,418.4588162,1.390743307
3067,433.1235307,0.573320287
3068,439.5480073,3.745457114
3069,433.5465053,0.239044587
3070,405.8125185,0.770609609
3071,426.5766155,4.495225403
3072,516.3746657,1.539360953
3073,451.3530333,2.967171083
3074,549.4642452,3.960357056
3075,457.3855174,2.215474336
3076,478.1012891,1.32923946
3077,481.312444,3.748385212
3078,497.3198784,2.004407517
3079,512.9880729,4.264709103
